STATE,SHOW,UNIT,TIME
    NORM,600,       PPM,27/06/2023 12:09
    NORM,599,       PPM,27/06/2023 12:10
    NORM,598,       PPM,27/06/2023 12:10
    NORM,597,       PPM,27/06/2023 12:10
    NORM,596,       PPM,27/06/2023 12:10
    NORM,595,       PPM,27/06/2023 12:10
    NORM,595,       PPM,27/06/2023 12:10
    NORM,593,       PPM,27/06/2023 12:10
    NORM,592,       PPM,27/06/2023 12:10
    NORM,592,       PPM,27/06/2023 12:10
    NORM,591,       PPM,27/06/2023 12:10
    NORM,591,       PPM,27/06/2023 12:10
    NORM,592,       PPM,27/06/2023 12:10
    NORM,593,       PPM,27/06/2023 12:11
    NORM,593,       PPM,27/06/2023 12:11
    NORM,593,       PPM,27/06/2023 12:11
    NORM,593,       PPM,27/06/2023 12:11
    NORM,593,       PPM,27/06/2023 12:11
    NORM,593,       PPM,27/06/2023 12:11
    NORM,594,       PPM,27/06/2023 12:11
    NORM,594,       PPM,27/06/2023 12:11
    NORM,594,       PPM,27/06/2023 12:11
    NORM,594,       PPM,27/06/2023 12:11
    NORM,594,       PPM,27/06/2023 12:11
    NORM,593,       PPM,27/06/2023 12:11
    NORM,592,       PPM,27/06/2023 12:12
    NORM,591,       PPM,27/06/2023 12:12
    NORM,591,       PPM,27/06/2023 12:12
    NORM,591,       PPM,27/06/2023 12:12
    NORM,591,       PPM,27/06/2023 12:12
    NORM,591,       PPM,27/06/2023 12:12
    NORM,590,       PPM,27/06/2023 12:12
    NORM,589,       PPM,27/06/2023 12:12
    NORM,589,       PPM,27/06/2023 12:12
    NORM,588,       PPM,27/06/2023 12:12
    NORM,588,       PPM,27/06/2023 12:12
    NORM,587,       PPM,27/06/2023 12:12
    NORM,586,       PPM,27/06/2023 12:13
    NORM,586,       PPM,27/06/2023 12:13
    NORM,586,       PPM,27/06/2023 12:13
    NORM,586,       PPM,27/06/2023 12:13
    NORM,586,       PPM,27/06/2023 12:13
    NORM,587,       PPM,27/06/2023 12:13
    NORM,586,       PPM,27/06/2023 12:13
    NORM,586,       PPM,27/06/2023 12:13
    NORM,585,       PPM,27/06/2023 12:13
    NORM,585,       PPM,27/06/2023 12:13
    NORM,585,       PPM,27/06/2023 12:13
    NORM,585,       PPM,27/06/2023 12:13
    NORM,585,       PPM,27/06/2023 12:14
    NORM,586,       PPM,27/06/2023 12:14
    NORM,586,       PPM,27/06/2023 12:14
    NORM,586,       PPM,27/06/2023 12:14
    NORM,586,       PPM,27/06/2023 12:14
    NORM,586,       PPM,27/06/2023 12:14
    NORM,586,       PPM,27/06/2023 12:14
    NORM,587,       PPM,27/06/2023 12:14
    NORM,587,       PPM,27/06/2023 12:14
    NORM,588,       PPM,27/06/2023 12:14
    NORM,588,       PPM,27/06/2023 12:14
    NORM,588,       PPM,27/06/2023 12:14
    NORM,588,       PPM,27/06/2023 12:15
    NORM,588,       PPM,27/06/2023 12:15
    NORM,588,       PPM,27/06/2023 12:15
    NORM,589,       PPM,27/06/2023 12:15
    NORM,589,       PPM,27/06/2023 12:15
    NORM,590,       PPM,27/06/2023 12:15
    NORM,590,       PPM,27/06/2023 12:15
    NORM,590,       PPM,27/06/2023 12:15
    NORM,591,       PPM,27/06/2023 12:15
    NORM,591,       PPM,27/06/2023 12:15
    NORM,591,       PPM,27/06/2023 12:15
    NORM,592,       PPM,27/06/2023 12:15
    NORM,592,       PPM,27/06/2023 12:16
    NORM,592,       PPM,27/06/2023 12:16
    NORM,592,       PPM,27/06/2023 12:16
    NORM,592,       PPM,27/06/2023 12:16
    NORM,592,       PPM,27/06/2023 12:16
    NORM,591,       PPM,27/06/2023 12:16
    NORM,591,       PPM,27/06/2023 12:16
    NORM,590,       PPM,27/06/2023 12:16
    NORM,590,       PPM,27/06/2023 12:16
    NORM,590,       PPM,27/06/2023 12:16
    NORM,589,       PPM,27/06/2023 12:16
    NORM,590,       PPM,27/06/2023 12:16
    NORM,589,       PPM,27/06/2023 12:17
    NORM,589,       PPM,27/06/2023 12:17
    NORM,589,       PPM,27/06/2023 12:17
    NORM,588,       PPM,27/06/2023 12:17
    NORM,588,       PPM,27/06/2023 12:17
    NORM,588,       PPM,27/06/2023 12:17
    NORM,589,       PPM,27/06/2023 12:17
    NORM,590,       PPM,27/06/2023 12:17
    NORM,590,       PPM,27/06/2023 12:17
    NORM,591,       PPM,27/06/2023 12:17
    NORM,591,       PPM,27/06/2023 12:17
    NORM,591,       PPM,27/06/2023 12:17
    NORM,591,       PPM,27/06/2023 12:18
    NORM,592,       PPM,27/06/2023 12:18
    NORM,594,       PPM,27/06/2023 12:18
    NORM,596,       PPM,27/06/2023 12:18
    NORM,597,       PPM,27/06/2023 12:18
    NORM,599,       PPM,27/06/2023 12:18
    NORM,600,       PPM,27/06/2023 12:18
    NORM,601,       PPM,27/06/2023 12:18
    NORM,602,       PPM,27/06/2023 12:18
    NORM,602,       PPM,27/06/2023 12:18
    NORM,603,       PPM,27/06/2023 12:18
    NORM,603,       PPM,27/06/2023 12:18
    NORM,604,       PPM,27/06/2023 12:19
    NORM,605,       PPM,27/06/2023 12:19
    NORM,607,       PPM,27/06/2023 12:19
    NORM,608,       PPM,27/06/2023 12:19
    NORM,609,       PPM,27/06/2023 12:19
    NORM,610,       PPM,27/06/2023 12:19
    NORM,609,       PPM,27/06/2023 12:19
    NORM,608,       PPM,27/06/2023 12:19
    NORM,606,       PPM,27/06/2023 12:19
    NORM,605,       PPM,27/06/2023 12:19
    NORM,603,       PPM,27/06/2023 12:19
    NORM,603,       PPM,27/06/2023 12:19
    NORM,602,       PPM,27/06/2023 12:20
    NORM,601,       PPM,27/06/2023 12:20
    NORM,600,       PPM,27/06/2023 12:20
    NORM,600,       PPM,27/06/2023 12:20
    NORM,599,       PPM,27/06/2023 12:20
    NORM,599,       PPM,27/06/2023 12:20
    NORM,599,       PPM,27/06/2023 12:20
    NORM,599,       PPM,27/06/2023 12:20
    NORM,599,       PPM,27/06/2023 12:20
    NORM,598,       PPM,27/06/2023 12:20
    NORM,598,       PPM,27/06/2023 12:20
    NORM,598,       PPM,27/06/2023 12:20
    NORM,599,       PPM,27/06/2023 12:21
    NORM,599,       PPM,27/06/2023 12:21
    NORM,599,       PPM,27/06/2023 12:21
    NORM,599,       PPM,27/06/2023 12:21
    NORM,599,       PPM,27/06/2023 12:21
    NORM,599,       PPM,27/06/2023 12:21
    NORM,599,       PPM,27/06/2023 12:21
    NORM,599,       PPM,27/06/2023 12:21
    NORM,599,       PPM,27/06/2023 12:21
    NORM,599,       PPM,27/06/2023 12:21
    NORM,599,       PPM,27/06/2023 12:21
    NORM,598,       PPM,27/06/2023 12:21
    NORM,598,       PPM,27/06/2023 12:22
    NORM,597,       PPM,27/06/2023 12:22
    NORM,598,       PPM,27/06/2023 12:22
    NORM,598,       PPM,27/06/2023 12:22
    NORM,598,       PPM,27/06/2023 12:22
    NORM,598,       PPM,27/06/2023 12:22
    NORM,598,       PPM,27/06/2023 12:22
    NORM,597,       PPM,27/06/2023 12:22
    NORM,597,       PPM,27/06/2023 12:22
    NORM,597,       PPM,27/06/2023 12:22
    NORM,597,       PPM,27/06/2023 12:22
    NORM,596,       PPM,27/06/2023 12:22
    NORM,595,       PPM,27/06/2023 12:23
    NORM,595,       PPM,27/06/2023 12:23
    NORM,595,       PPM,27/06/2023 12:23
    NORM,595,       PPM,27/06/2023 12:23
    NORM,595,       PPM,27/06/2023 12:23
    NORM,595,       PPM,27/06/2023 12:23
    NORM,594,       PPM,27/06/2023 12:23
    NORM,594,       PPM,27/06/2023 12:23
    NORM,594,       PPM,27/06/2023 12:23
    NORM,593,       PPM,27/06/2023 12:23
    NORM,593,       PPM,27/06/2023 12:23
    NORM,592,       PPM,27/06/2023 12:23
    NORM,591,       PPM,27/06/2023 12:24
    NORM,591,       PPM,27/06/2023 12:24
    NORM,591,       PPM,27/06/2023 12:24
    NORM,591,       PPM,27/06/2023 12:24
    NORM,591,       PPM,27/06/2023 12:24
