ID,SHOW,STATE,TIME
"613" ,"616" ,"NOMAL" ,"2023/05/04 01:59:02" 
"614" ,"614" ,"NOMAL" ,"2023/05/04 01:59:33" 
"615" ,"615" ,"NOMAL" ,"2023/05/04 02:00:04" 
"616" ,"616" ,"NOMAL" ,"2023/05/04 02:00:35" 
"617" ,"615" ,"NOMAL" ,"2023/05/04 02:01:06" 
"618" ,"613" ,"NOMAL" ,"2023/05/04 02:01:37" 
"619" ,"615" ,"NOMAL" ,"2023/05/04 02:02:08" 
"620" ,"615" ,"NOMAL" ,"2023/05/04 02:02:39" 
"621" ,"616" ,"NOMAL" ,"2023/05/04 02:03:10" 
"622" ,"612" ,"NOMAL" ,"2023/05/04 02:03:41" 
"623" ,"612" ,"NOMAL" ,"2023/05/04 02:04:12" 
"624" ,"612" ,"NOMAL" ,"2023/05/04 02:04:43" 
"625" ,"616" ,"NOMAL" ,"2023/05/04 02:05:14" 
"626" ,"615" ,"NOMAL" ,"2023/05/04 02:05:45" 
"627" ,"617" ,"NOMAL" ,"2023/05/04 02:06:16" 
"628" ,"613" ,"NOMAL" ,"2023/05/04 02:06:47" 
"629" ,"615" ,"NOMAL" ,"2023/05/04 02:07:18" 
"630" ,"614" ,"NOMAL" ,"2023/05/04 02:07:49" 
"631" ,"611" ,"NOMAL" ,"2023/05/04 02:08:20" 
"632" ,"613" ,"NOMAL" ,"2023/05/04 02:08:51" 
"633" ,"615" ,"NOMAL" ,"2023/05/04 02:09:22" 
"634" ,"615" ,"NOMAL" ,"2023/05/04 02:09:53" 
"635" ,"613" ,"NOMAL" ,"2023/05/04 02:10:24" 
"636" ,"615" ,"NOMAL" ,"2023/05/04 02:10:55" 
"637" ,"615" ,"NOMAL" ,"2023/05/04 02:11:26" 
"638" ,"613" ,"NOMAL" ,"2023/05/04 02:11:57" 
"639" ,"612" ,"NOMAL" ,"2023/05/04 02:12:28" 
"640" ,"611" ,"NOMAL" ,"2023/05/04 02:12:59" 
"641" ,"607" ,"NOMAL" ,"2023/05/04 02:13:30" 
"642" ,"609" ,"NOMAL" ,"2023/05/04 02:14:01" 
"643" ,"609" ,"NOMAL" ,"2023/05/04 02:14:32" 
"644" ,"611" ,"NOMAL" ,"2023/05/04 02:15:03" 
"645" ,"609" ,"NOMAL" ,"2023/05/04 02:15:34" 
"646" ,"614" ,"NOMAL" ,"2023/05/04 02:16:05" 
"647" ,"612" ,"NOMAL" ,"2023/05/04 02:16:36" 
"648" ,"614" ,"NOMAL" ,"2023/05/04 02:17:07" 
"649" ,"615" ,"NOMAL" ,"2023/05/04 02:17:38" 
"650" ,"614" ,"NOMAL" ,"2023/05/04 02:18:09" 
"651" ,"614" ,"NOMAL" ,"2023/05/04 02:18:40" 
"652" ,"615" ,"NOMAL" ,"2023/05/04 02:19:11" 
"653" ,"614" ,"NOMAL" ,"2023/05/04 02:19:42" 
"654" ,"610" ,"NOMAL" ,"2023/05/04 02:20:13" 
"655" ,"611" ,"NOMAL" ,"2023/05/04 02:20:44" 
"656" ,"612" ,"NOMAL" ,"2023/05/04 02:21:15" 
"657" ,"608" ,"NOMAL" ,"2023/05/04 02:21:46" 
"658" ,"609" ,"NOMAL" ,"2023/05/04 02:22:17" 
"659" ,"606" ,"NOMAL" ,"2023/05/04 02:22:48" 
"660" ,"604" ,"NOMAL" ,"2023/05/04 02:23:19" 
"661" ,"603" ,"NOMAL" ,"2023/05/04 02:23:50" 
"662" ,"602" ,"NOMAL" ,"2023/05/04 02:24:22" 
"663" ,"603" ,"NOMAL" ,"2023/05/04 02:24:53" 
"664" ,"608" ,"NOMAL" ,"2023/05/04 02:25:24" 
"665" ,"610" ,"NOMAL" ,"2023/05/04 02:25:55" 
"666" ,"608" ,"NOMAL" ,"2023/05/04 02:26:26" 
"667" ,"610" ,"NOMAL" ,"2023/05/04 02:26:57" 
"668" ,"609" ,"NOMAL" ,"2023/05/04 02:27:28" 
"669" ,"605" ,"NOMAL" ,"2023/05/04 02:27:59" 
"670" ,"606" ,"NOMAL" ,"2023/05/04 02:28:30" 
"671" ,"607" ,"NOMAL" ,"2023/05/04 02:29:01" 
"672" ,"606" ,"NOMAL" ,"2023/05/04 02:29:32" 
"673" ,"609" ,"NOMAL" ,"2023/05/04 02:30:03" 
"674" ,"608" ,"NOMAL" ,"2023/05/04 02:30:34" 
"675" ,"608" ,"NOMAL" ,"2023/05/04 02:31:05" 
"676" ,"603" ,"NOMAL" ,"2023/05/04 02:31:36" 
"677" ,"600" ,"NOMAL" ,"2023/05/04 02:32:07" 
"678" ,"609" ,"NOMAL" ,"2023/05/04 02:32:38" 
"679" ,"607" ,"NOMAL" ,"2023/05/04 02:33:09" 
"680" ,"603" ,"NOMAL" ,"2023/05/04 02:33:40" 
"681" ,"602" ,"NOMAL" ,"2023/05/04 02:34:11" 
"682" ,"604" ,"NOMAL" ,"2023/05/04 02:34:42" 
"683" ,"602" ,"NOMAL" ,"2023/05/04 02:35:13" 
"684" ,"599" ,"NOMAL" ,"2023/05/04 02:35:44" 
"685" ,"603" ,"NOMAL" ,"2023/05/04 02:36:15" 
"686" ,"602" ,"NOMAL" ,"2023/05/04 02:36:46" 
"687" ,"601" ,"NOMAL" ,"2023/05/04 02:37:17" 
"688" ,"603" ,"NOMAL" ,"2023/05/04 02:37:48" 
"689" ,"605" ,"NOMAL" ,"2023/05/04 02:38:19" 
"690" ,"606" ,"NOMAL" ,"2023/05/04 02:38:50" 
"691" ,"606" ,"NOMAL" ,"2023/05/04 02:39:21" 
"692" ,"603" ,"NOMAL" ,"2023/05/04 02:39:52" 
"693" ,"605" ,"NOMAL" ,"2023/05/04 02:40:23" 
"694" ,"604" ,"NOMAL" ,"2023/05/04 02:40:54" 
"695" ,"603" ,"NOMAL" ,"2023/05/04 02:41:25" 
"696" ,"601" ,"NOMAL" ,"2023/05/04 02:41:56" 
"697" ,"602" ,"NOMAL" ,"2023/05/04 02:42:27" 
"698" ,"604" ,"NOMAL" ,"2023/05/04 02:42:58" 
"699" ,"604" ,"NOMAL" ,"2023/05/04 02:43:29" 
"700" ,"604" ,"NOMAL" ,"2023/05/04 02:44:00" 
"701" ,"605" ,"NOMAL" ,"2023/05/04 02:44:31" 
"702" ,"604" ,"NOMAL" ,"2023/05/04 02:45:02" 
"703" ,"602" ,"NOMAL" ,"2023/05/04 02:45:33" 
"704" ,"603" ,"NOMAL" ,"2023/05/04 02:46:04" 
"705" ,"601" ,"NOMAL" ,"2023/05/04 02:46:35" 
"706" ,"604" ,"NOMAL" ,"2023/05/04 02:47:06" 
"707" ,"608" ,"NOMAL" ,"2023/05/04 02:47:37" 
"708" ,"607" ,"NOMAL" ,"2023/05/04 02:48:08" 
"709" ,"605" ,"NOMAL" ,"2023/05/04 02:48:39" 
"710" ,"604" ,"NOMAL" ,"2023/05/04 02:49:10" 
"711" ,"601" ,"NOMAL" ,"2023/05/04 02:49:41" 
"712" ,"601" ,"NOMAL" ,"2023/05/04 02:50:12" 
