PM2.5,PM10,Date&Time
  17mg/m3,  19mg/m3,2020-02-04 13:17:59
  16mg/m3,  18mg/m3,2020-02-04 13:18:04
  15mg/m3,  19mg/m3,2020-02-04 13:18:09
  14mg/m3,  18mg/m3,2020-02-04 13:18:14
  13mg/m3,  15mg/m3,2020-02-04 13:18:19
  13mg/m3,  14mg/m3,2020-02-04 13:18:24
  13mg/m3,  14mg/m3,2020-02-04 13:18:29
  13mg/m3,  14mg/m3,2020-02-04 13:18:34
  15mg/m3,  16mg/m3,2020-02-04 13:18:39
  14mg/m3,  15mg/m3,2020-02-04 13:18:44
  15mg/m3,  16mg/m3,2020-02-04 13:18:49
  15mg/m3,  16mg/m3,2020-02-04 13:18:54
  15mg/m3,  16mg/m3,2020-02-04 13:18:59
  14mg/m3,  15mg/m3,2020-02-04 13:19:04
  13mg/m3,  14mg/m3,2020-02-04 13:19:09
  15mg/m3,  16mg/m3,2020-02-04 13:19:14
  14mg/m3,  15mg/m3,2020-02-04 13:19:19
  13mg/m3,  14mg/m3,2020-02-04 13:19:24
  12mg/m3,  13mg/m3,2020-02-04 13:19:29
  12mg/m3,  13mg/m3,2020-02-04 13:19:34
  12mg/m3,  13mg/m3,2020-02-04 13:19:39
  11mg/m3,  13mg/m3,2020-02-04 13:19:44
  13mg/m3,  15mg/m3,2020-02-04 13:19:49
  13mg/m3,  16mg/m3,2020-02-04 13:19:54
  15mg/m3,  18mg/m3,2020-02-04 13:19:59
  16mg/m3,  18mg/m3,2020-02-04 13:20:04
  15mg/m3,  17mg/m3,2020-02-04 13:20:09
  16mg/m3,  17mg/m3,2020-02-04 13:20:14
  16mg/m3,  17mg/m3,2020-02-04 13:20:19
  15mg/m3,  16mg/m3,2020-02-04 13:20:24
  17mg/m3,  18mg/m3,2020-02-04 13:20:29
  18mg/m3,  19mg/m3,2020-02-04 13:20:34
  19mg/m3,  20mg/m3,2020-02-04 13:20:39
  18mg/m3,  20mg/m3,2020-02-04 13:20:44
  17mg/m3,  20mg/m3,2020-02-04 13:20:49
  17mg/m3,  20mg/m3,2020-02-04 13:20:54
  17mg/m3,  20mg/m3,2020-02-04 13:20:59
  18mg/m3,  20mg/m3,2020-02-04 13:21:04
  19mg/m3,  21mg/m3,2020-02-04 13:21:04
  19mg/m3,  21mg/m3,2020-02-04 13:21:09
  20mg/m3,  21mg/m3,2020-02-04 13:21:14
  22mg/m3,  23mg/m3,2020-02-04 13:21:19
  23mg/m3,  24mg/m3,2020-02-04 13:21:24
  25mg/m3,  28mg/m3,2020-02-04 13:21:29
  25mg/m3,  26mg/m3,2020-02-04 13:21:34
  24mg/m3,  26mg/m3,2020-02-04 13:21:34
  25mg/m3,  26mg/m3,2020-02-04 13:21:39
  24mg/m3,  25mg/m3,2020-02-04 13:21:44
  25mg/m3,  26mg/m3,2020-02-04 13:21:49
  24mg/m3,  25mg/m3,2020-02-04 13:21:54
  22mg/m3,  24mg/m3,2020-02-04 13:21:59
  23mg/m3,  26mg/m3,2020-02-04 13:22:04
  21mg/m3,  24mg/m3,2020-02-04 13:22:07
  21mg/m3,  25mg/m3,2020-02-04 13:22:09
  22mg/m3,  27mg/m3,2020-02-04 13:22:14
  22mg/m3,  27mg/m3,2020-02-04 13:22:14
  23mg/m3,  28mg/m3,2020-02-04 13:22:19
  23mg/m3,  29mg/m3,2020-02-04 13:22:24
  23mg/m3,  26mg/m3,2020-02-04 13:22:29
  23mg/m3,  25mg/m3,2020-02-04 13:22:34
  24mg/m3,  25mg/m3,2020-02-04 13:22:39
  23mg/m3,  24mg/m3,2020-02-04 13:22:44
  27mg/m3,  31mg/m3,2020-02-04 13:22:49
  29mg/m3,  33mg/m3,2020-02-04 13:22:54
  26mg/m3,  30mg/m3,2020-02-04 13:22:59
  24mg/m3,  26mg/m3,2020-02-04 13:23:04
  22mg/m3,  24mg/m3,2020-02-04 13:23:09
  21mg/m3,  23mg/m3,2020-02-04 13:23:14
  26mg/m3,  27mg/m3,2020-02-04 13:23:19
  26mg/m3,  27mg/m3,2020-02-04 13:23:24
  24mg/m3,  25mg/m3,2020-02-04 13:23:29
  26mg/m3,  29mg/m3,2020-02-04 13:23:34
  25mg/m3,  29mg/m3,2020-02-04 13:23:39
  26mg/m3,  29mg/m3,2020-02-04 13:23:44
  25mg/m3,  27mg/m3,2020-02-04 13:23:49
  23mg/m3,  24mg/m3,2020-02-04 13:23:54
  23mg/m3,  24mg/m3,2020-02-04 13:23:59
  27mg/m3,  28mg/m3,2020-02-04 13:24:04
  26mg/m3,  29mg/m3,2020-02-04 13:24:09
  26mg/m3,  29mg/m3,2020-02-04 13:24:14
  25mg/m3,  27mg/m3,2020-02-04 13:24:19
  25mg/m3,  28mg/m3,2020-02-04 13:24:24
  23mg/m3,  26mg/m3,2020-02-04 13:24:29
  23mg/m3,  26mg/m3,2020-02-04 13:24:34
  21mg/m3,  23mg/m3,2020-02-04 13:24:39
  22mg/m3,  24mg/m3,2020-02-04 13:24:44
  20mg/m3,  21mg/m3,2020-02-04 13:24:49
  19mg/m3,  22mg/m3,2020-02-04 13:24:54
  19mg/m3,  20mg/m3,2020-02-04 13:24:59
  17mg/m3,  18mg/m3,2020-02-04 13:25:04
  18mg/m3,  20mg/m3,2020-02-04 13:25:09
  18mg/m3,  20mg/m3,2020-02-04 13:25:14
  18mg/m3,  19mg/m3,2020-02-04 13:25:19
  19mg/m3,  20mg/m3,2020-02-04 13:25:24
  18mg/m3,  20mg/m3,2020-02-04 13:25:29
  17mg/m3,  18mg/m3,2020-02-04 13:25:34
  18mg/m3,  19mg/m3,2020-02-04 13:25:39
  17mg/m3,  19mg/m3,2020-02-04 13:25:44
  16mg/m3,  18mg/m3,2020-02-04 13:25:49
  16mg/m3,  18mg/m3,2020-02-04 13:25:54
  17mg/m3,  20mg/m3,2020-02-04 13:25:59
  17mg/m3,  19mg/m3,2020-02-04 13:26:04
  16mg/m3,  17mg/m3,2020-02-04 13:26:09
  16mg/m3,  17mg/m3,2020-02-04 13:26:14
  15mg/m3,  16mg/m3,2020-02-04 13:26:19
  14mg/m3,  15mg/m3,2020-02-04 13:26:24
  14mg/m3,  17mg/m3,2020-02-04 13:26:29
  16mg/m3,  18mg/m3,2020-02-04 13:26:34
  17mg/m3,  20mg/m3,2020-02-04 13:26:39
  16mg/m3,  17mg/m3,2020-02-04 13:26:44
  17mg/m3,  19mg/m3,2020-02-04 13:26:49
  16mg/m3,  17mg/m3,2020-02-04 13:26:54
  18mg/m3,  19mg/m3,2020-02-04 13:26:59
  17mg/m3,  19mg/m3,2020-02-04 13:27:04
  16mg/m3,  18mg/m3,2020-02-04 13:27:09
  15mg/m3,  17mg/m3,2020-02-04 13:27:14
  14mg/m3,  16mg/m3,2020-02-04 13:27:19
  12mg/m3,  14mg/m3,2020-02-04 13:27:24
  13mg/m3,  14mg/m3,2020-02-04 13:27:29
  14mg/m3,  15mg/m3,2020-02-04 13:27:34
  15mg/m3,  16mg/m3,2020-02-04 13:27:39
  13mg/m3,  14mg/m3,2020-02-04 13:27:44
  14mg/m3,  15mg/m3,2020-02-04 13:27:49
  12mg/m3,  13mg/m3,2020-02-04 13:27:54
  12mg/m3,  13mg/m3,2020-02-04 13:27:59
  13mg/m3,  14mg/m3,2020-02-04 13:28:04
  14mg/m3,  15mg/m3,2020-02-04 13:28:09
  13mg/m3,  14mg/m3,2020-02-04 13:28:14
  15mg/m3,  16mg/m3,2020-02-04 13:28:19
  15mg/m3,  16mg/m3,2020-02-04 13:28:24
  14mg/m3,  17mg/m3,2020-02-04 13:28:29
  13mg/m3,  16mg/m3,2020-02-04 13:28:34
  14mg/m3,  17mg/m3,2020-02-04 13:28:39
  13mg/m3,  16mg/m3,2020-02-04 13:28:44
  13mg/m3,  16mg/m3,2020-02-04 13:28:49
  12mg/m3,  15mg/m3,2020-02-04 13:28:54
  13mg/m3,  20mg/m3,2020-02-04 13:28:59
  15mg/m3,  20mg/m3,2020-02-04 13:29:04
  13mg/m3,  19mg/m3,2020-02-04 13:29:09
  14mg/m3,  20mg/m3,2020-02-04 13:29:14
  15mg/m3,  20mg/m3,2020-02-04 13:29:19
  15mg/m3,  16mg/m3,2020-02-04 13:29:24
  13mg/m3,  14mg/m3,2020-02-04 13:29:29
  13mg/m3,  14mg/m3,2020-02-04 13:29:34
  12mg/m3,  13mg/m3,2020-02-04 13:29:39
  12mg/m3,  13mg/m3,2020-02-04 13:29:44
  11mg/m3,  12mg/m3,2020-02-04 13:29:49
  11mg/m3,  12mg/m3,2020-02-04 13:29:54
  11mg/m3,  12mg/m3,2020-02-04 13:29:59
  13mg/m3,  14mg/m3,2020-02-04 13:30:04
  13mg/m3,  14mg/m3,2020-02-04 13:30:09
  13mg/m3,  14mg/m3,2020-02-04 13:30:14
  12mg/m3,  13mg/m3,2020-02-04 13:30:19
  11mg/m3,  12mg/m3,2020-02-04 13:30:24
  11mg/m3,  12mg/m3,2020-02-04 13:30:29
  11mg/m3,  12mg/m3,2020-02-04 13:30:34
  10mg/m3,  11mg/m3,2020-02-04 13:30:39
  13mg/m3,  14mg/m3,2020-02-04 13:30:44
  14mg/m3,  17mg/m3,2020-02-04 13:30:49
  17mg/m3,  18mg/m3,2020-02-04 13:30:54
  15mg/m3,  16mg/m3,2020-02-04 13:30:59
  14mg/m3,  15mg/m3,2020-02-04 13:31:04
  13mg/m3,  14mg/m3,2020-02-04 13:31:09
  14mg/m3,  15mg/m3,2020-02-04 13:31:14
  13mg/m3,  14mg/m3,2020-02-04 13:31:19
  14mg/m3,  15mg/m3,2020-02-04 13:31:24
  14mg/m3,  15mg/m3,2020-02-04 13:31:29
  14mg/m3,  15mg/m3,2020-02-04 13:31:34
  13mg/m3,  14mg/m3,2020-02-04 13:31:39
  12mg/m3,  13mg/m3,2020-02-04 13:31:44
  17mg/m3,  18mg/m3,2020-02-04 13:31:49
  30mg/m3,  36mg/m3,2020-02-04 13:31:54
  30mg/m3,  38mg/m3,2020-02-04 13:31:59
  29mg/m3,  35mg/m3,2020-02-04 13:32:04
  25mg/m3,  34mg/m3,2020-02-04 13:32:09
  19mg/m3,  26mg/m3,2020-02-04 13:32:14
  14mg/m3,  19mg/m3,2020-02-04 13:32:19
  12mg/m3,  19mg/m3,2020-02-04 13:32:24
  12mg/m3,  19mg/m3,2020-02-04 13:32:29
  11mg/m3,  15mg/m3,2020-02-04 13:32:34
  10mg/m3,  14mg/m3,2020-02-04 13:32:39
  11mg/m3,  15mg/m3,2020-02-04 13:32:44
  10mg/m3,  13mg/m3,2020-02-04 13:32:49
  11mg/m3,  13mg/m3,2020-02-04 13:32:54
   9mg/m3,  11mg/m3,2020-02-04 13:32:59
  10mg/m3,  11mg/m3,2020-02-04 13:33:04
   9mg/m3,  10mg/m3,2020-02-04 13:33:09
  10mg/m3,  11mg/m3,2020-02-04 13:33:14
  10mg/m3,  11mg/m3,2020-02-04 13:33:19
  10mg/m3,  11mg/m3,2020-02-04 13:33:24
  11mg/m3,  13mg/m3,2020-02-04 13:33:29
  12mg/m3,  15mg/m3,2020-02-04 13:33:34
  12mg/m3,  15mg/m3,2020-02-04 13:33:39
  11mg/m3,  14mg/m3,2020-02-04 13:33:44
  12mg/m3,  15mg/m3,2020-02-04 13:33:49
  12mg/m3,  15mg/m3,2020-02-04 13:33:54
  11mg/m3,  13mg/m3,2020-02-04 13:33:59
  11mg/m3,  14mg/m3,2020-02-04 13:34:04
  11mg/m3,  14mg/m3,2020-02-04 13:34:09
  10mg/m3,  14mg/m3,2020-02-04 13:34:14
  10mg/m3,  12mg/m3,2020-02-04 13:34:19
  10mg/m3,  12mg/m3,2020-02-04 13:34:24
  10mg/m3,  11mg/m3,2020-02-04 13:34:29
  10mg/m3,  11mg/m3,2020-02-04 13:34:34
  12mg/m3,  13mg/m3,2020-02-04 13:34:39
  12mg/m3,  13mg/m3,2020-02-04 13:34:44
  12mg/m3,  13mg/m3,2020-02-04 13:34:49
  12mg/m3,  13mg/m3,2020-02-04 13:34:54
  12mg/m3,  13mg/m3,2020-02-04 13:34:59
  13mg/m3,  14mg/m3,2020-02-04 13:35:04
  11mg/m3,  12mg/m3,2020-02-04 13:35:09
  11mg/m3,  12mg/m3,2020-02-04 13:35:14
  11mg/m3,  12mg/m3,2020-02-04 13:35:19
  12mg/m3,  13mg/m3,2020-02-04 13:35:24
  10mg/m3,  11mg/m3,2020-02-04 13:35:29
   9mg/m3,  10mg/m3,2020-02-04 13:35:34
   9mg/m3,  10mg/m3,2020-02-04 13:35:39
   9mg/m3,  10mg/m3,2020-02-04 13:35:44
  10mg/m3,  11mg/m3,2020-02-04 13:35:49
   9mg/m3,  10mg/m3,2020-02-04 13:35:54
  12mg/m3,  13mg/m3,2020-02-04 13:35:59
  13mg/m3,  14mg/m3,2020-02-04 13:36:04
  12mg/m3,  13mg/m3,2020-02-04 13:36:09
  12mg/m3,  13mg/m3,2020-02-04 13:36:14
  13mg/m3,  14mg/m3,2020-02-04 13:36:19
  11mg/m3,  12mg/m3,2020-02-04 13:36:24
   9mg/m3,  11mg/m3,2020-02-04 13:36:29
   9mg/m3,  11mg/m3,2020-02-04 13:36:34
  10mg/m3,  13mg/m3,2020-02-04 13:36:39
  10mg/m3,  14mg/m3,2020-02-04 13:36:44
  12mg/m3,  15mg/m3,2020-02-04 13:36:49
  10mg/m3,  12mg/m3,2020-02-04 13:36:54
  11mg/m3,  12mg/m3,2020-02-04 13:36:59
  10mg/m3,  11mg/m3,2020-02-04 13:37:04
   8mg/m3,   9mg/m3,2020-02-04 13:37:09
   9mg/m3,  10mg/m3,2020-02-04 13:37:14
   7mg/m3,   8mg/m3,2020-02-04 13:37:19
   9mg/m3,  10mg/m3,2020-02-04 13:37:24
  10mg/m3,  11mg/m3,2020-02-04 13:37:29
  10mg/m3,  11mg/m3,2020-02-04 13:37:34
   7mg/m3,   8mg/m3,2020-02-04 13:37:39
  10mg/m3,  11mg/m3,2020-02-04 13:37:44
  10mg/m3,  11mg/m3,2020-02-04 13:37:49
   9mg/m3,  11mg/m3,2020-02-04 13:37:54
   9mg/m3,  12mg/m3,2020-02-04 13:37:59
   9mg/m3,  12mg/m3,2020-02-04 13:38:04
  10mg/m3,  12mg/m3,2020-02-04 13:38:09
  10mg/m3,  12mg/m3,2020-02-04 13:38:14
  11mg/m3,  12mg/m3,2020-02-04 13:38:19
  10mg/m3,  11mg/m3,2020-02-04 13:38:24
  11mg/m3,  12mg/m3,2020-02-04 13:38:29
  12mg/m3,  13mg/m3,2020-02-04 13:38:34
  11mg/m3,  12mg/m3,2020-02-04 13:38:39
  11mg/m3,  12mg/m3,2020-02-04 13:38:44
  11mg/m3,  12mg/m3,2020-02-04 13:38:49
  11mg/m3,  12mg/m3,2020-02-04 13:38:54
  12mg/m3,  13mg/m3,2020-02-04 13:38:59
  11mg/m3,  13mg/m3,2020-02-04 13:39:04
  11mg/m3,  13mg/m3,2020-02-04 13:39:09
  12mg/m3,  13mg/m3,2020-02-04 13:39:14
  13mg/m3,  14mg/m3,2020-02-04 13:39:19
  11mg/m3,  12mg/m3,2020-02-04 13:39:24
  12mg/m3,  13mg/m3,2020-02-04 13:39:29
  11mg/m3,  12mg/m3,2020-02-04 13:39:34
  11mg/m3,  12mg/m3,2020-02-04 13:39:39
  11mg/m3,  12mg/m3,2020-02-04 13:39:44
  12mg/m3,  13mg/m3,2020-02-04 13:39:49
  12mg/m3,  13mg/m3,2020-02-04 13:39:54
  13mg/m3,  14mg/m3,2020-02-04 13:39:59
  12mg/m3,  13mg/m3,2020-02-04 13:40:04
  12mg/m3,  13mg/m3,2020-02-04 13:40:09
  12mg/m3,  13mg/m3,2020-02-04 13:40:14
  14mg/m3,  15mg/m3,2020-02-04 13:40:19
  15mg/m3,  16mg/m3,2020-02-04 13:40:24
  16mg/m3,  18mg/m3,2020-02-04 13:40:29
  16mg/m3,  18mg/m3,2020-02-04 13:40:34
  14mg/m3,  16mg/m3,2020-02-04 13:40:39
  14mg/m3,  15mg/m3,2020-02-04 13:40:44
  14mg/m3,  15mg/m3,2020-02-04 13:40:49
  14mg/m3,  15mg/m3,2020-02-04 13:40:54
  13mg/m3,  14mg/m3,2020-02-04 13:40:59
  11mg/m3,  12mg/m3,2020-02-04 13:41:04
  11mg/m3,  12mg/m3,2020-02-04 13:41:09
   9mg/m3,  10mg/m3,2020-02-04 13:41:14
  11mg/m3,  13mg/m3,2020-02-04 13:41:19
  12mg/m3,  14mg/m3,2020-02-04 13:41:24
  14mg/m3,  15mg/m3,2020-02-04 13:41:29
  14mg/m3,  15mg/m3,2020-02-04 13:41:34
  14mg/m3,  15mg/m3,2020-02-04 13:41:39
  13mg/m3,  14mg/m3,2020-02-04 13:41:44
  12mg/m3,  13mg/m3,2020-02-04 13:41:49
  11mg/m3,  12mg/m3,2020-02-04 13:41:54
   9mg/m3,  10mg/m3,2020-02-04 13:41:59
  10mg/m3,  11mg/m3,2020-02-04 13:42:04
  11mg/m3,  12mg/m3,2020-02-04 13:42:09
  11mg/m3,  14mg/m3,2020-02-04 13:42:14
  11mg/m3,  14mg/m3,2020-02-04 13:42:19
  12mg/m3,  15mg/m3,2020-02-04 13:42:24
  12mg/m3,  14mg/m3,2020-02-04 13:42:29
  12mg/m3,  13mg/m3,2020-02-04 13:42:34
  11mg/m3,  13mg/m3,2020-02-04 13:42:39
  12mg/m3,  13mg/m3,2020-02-04 13:42:44
  11mg/m3,  12mg/m3,2020-02-04 13:42:49
  11mg/m3,  12mg/m3,2020-02-04 13:42:54
  10mg/m3,  11mg/m3,2020-02-04 13:42:59
  11mg/m3,  12mg/m3,2020-02-04 13:43:04
  10mg/m3,  13mg/m3,2020-02-04 13:43:09
  11mg/m3,  13mg/m3,2020-02-04 13:43:14
  10mg/m3,  14mg/m3,2020-02-04 13:43:19
  10mg/m3,  14mg/m3,2020-02-04 13:43:24
  10mg/m3,  12mg/m3,2020-02-04 13:43:29
  10mg/m3,  12mg/m3,2020-02-04 13:43:34
  10mg/m3,  11mg/m3,2020-02-04 13:43:39
  10mg/m3,  11mg/m3,2020-02-04 13:43:44
  12mg/m3,  13mg/m3,2020-02-04 13:43:49
  12mg/m3,  13mg/m3,2020-02-04 13:43:54
  13mg/m3,  14mg/m3,2020-02-04 13:43:59
  13mg/m3,  14mg/m3,2020-02-04 13:44:04
  14mg/m3,  16mg/m3,2020-02-04 13:44:09
  13mg/m3,  15mg/m3,2020-02-04 13:44:14
  11mg/m3,  14mg/m3,2020-02-04 13:44:19
  12mg/m3,  15mg/m3,2020-02-04 13:44:24
  11mg/m3,  13mg/m3,2020-02-04 13:44:29
  12mg/m3,  14mg/m3,2020-02-04 13:44:34
  12mg/m3,  14mg/m3,2020-02-04 13:44:39
  11mg/m3,  12mg/m3,2020-02-04 13:44:44
  12mg/m3,  13mg/m3,2020-02-04 13:44:49
  12mg/m3,  13mg/m3,2020-02-04 13:44:54
  11mg/m3,  12mg/m3,2020-02-04 13:44:59
  11mg/m3,  12mg/m3,2020-02-04 13:45:04
  12mg/m3,  13mg/m3,2020-02-04 13:45:09
  14mg/m3,  15mg/m3,2020-02-04 13:45:14
  14mg/m3,  16mg/m3,2020-02-04 13:45:19
  13mg/m3,  18mg/m3,2020-02-04 13:45:24
  14mg/m3,  19mg/m3,2020-02-04 13:45:29
  13mg/m3,  18mg/m3,2020-02-04 13:45:34
  13mg/m3,  18mg/m3,2020-02-04 13:45:39
  12mg/m3,  15mg/m3,2020-02-04 13:45:44
  12mg/m3,  13mg/m3,2020-02-04 13:45:49
  13mg/m3,  14mg/m3,2020-02-04 13:45:54
  13mg/m3,  14mg/m3,2020-02-04 13:45:59
  11mg/m3,  12mg/m3,2020-02-04 13:46:04
  10mg/m3,  11mg/m3,2020-02-04 13:46:09
  11mg/m3,  12mg/m3,2020-02-04 13:46:14
  12mg/m3,  13mg/m3,2020-02-04 13:46:19
  11mg/m3,  12mg/m3,2020-02-04 13:46:24
  10mg/m3,  11mg/m3,2020-02-04 13:46:29
  12mg/m3,  14mg/m3,2020-02-04 13:46:34
  11mg/m3,  12mg/m3,2020-02-04 13:46:39
   9mg/m3,  10mg/m3,2020-02-04 13:46:44
  11mg/m3,  12mg/m3,2020-02-04 13:46:49
  10mg/m3,  11mg/m3,2020-02-04 13:46:54
  10mg/m3,  11mg/m3,2020-02-04 13:46:59
  12mg/m3,  13mg/m3,2020-02-04 13:47:04
  12mg/m3,  13mg/m3,2020-02-04 13:47:09
  11mg/m3,  12mg/m3,2020-02-04 13:47:14
  12mg/m3,  13mg/m3,2020-02-04 13:47:19
  13mg/m3,  14mg/m3,2020-02-04 13:47:24
  13mg/m3,  14mg/m3,2020-02-04 13:47:29
  12mg/m3,  13mg/m3,2020-02-04 13:47:34
  13mg/m3,  14mg/m3,2020-02-04 13:47:39
  12mg/m3,  13mg/m3,2020-02-04 13:47:44
  11mg/m3,  12mg/m3,2020-02-04 13:47:49
  10mg/m3,  11mg/m3,2020-02-04 13:47:54
  10mg/m3,  11mg/m3,2020-02-04 13:47:59
  10mg/m3,  11mg/m3,2020-02-04 13:48:04
  10mg/m3,  11mg/m3,2020-02-04 13:48:09
  10mg/m3,  11mg/m3,2020-02-04 13:48:14
   9mg/m3,  10mg/m3,2020-02-04 13:48:19
  10mg/m3,  11mg/m3,2020-02-04 13:48:24
  10mg/m3,  11mg/m3,2020-02-04 13:48:29
  10mg/m3,  11mg/m3,2020-02-04 13:48:34
  11mg/m3,  12mg/m3,2020-02-04 13:48:39
  12mg/m3,  13mg/m3,2020-02-04 13:48:44
  11mg/m3,  12mg/m3,2020-02-04 13:48:49
  11mg/m3,  12mg/m3,2020-02-04 13:48:54
  12mg/m3,  13mg/m3,2020-02-04 13:48:59
  11mg/m3,  12mg/m3,2020-02-04 13:49:04
  13mg/m3,  14mg/m3,2020-02-04 13:49:09
  12mg/m3,  13mg/m3,2020-02-04 13:49:14
  12mg/m3,  13mg/m3,2020-02-04 13:49:19
  11mg/m3,  12mg/m3,2020-02-04 13:49:24
  10mg/m3,  13mg/m3,2020-02-04 13:49:29
   9mg/m3,  12mg/m3,2020-02-04 13:49:34
  11mg/m3,  15mg/m3,2020-02-04 13:49:39
  11mg/m3,  15mg/m3,2020-02-04 13:49:44
  11mg/m3,  15mg/m3,2020-02-04 13:49:49
  12mg/m3,  14mg/m3,2020-02-04 13:49:54
  13mg/m3,  14mg/m3,2020-02-04 13:49:59
  13mg/m3,  16mg/m3,2020-02-04 13:50:04
  13mg/m3,  14mg/m3,2020-02-04 13:50:09
  12mg/m3,  14mg/m3,2020-02-04 13:50:14
  11mg/m3,  13mg/m3,2020-02-04 13:50:19
  11mg/m3,  13mg/m3,2020-02-04 13:50:24
  11mg/m3,  12mg/m3,2020-02-04 13:50:29
  11mg/m3,  12mg/m3,2020-02-04 13:50:35
  11mg/m3,  12mg/m3,2020-02-04 13:50:40
  12mg/m3,  13mg/m3,2020-02-04 13:50:45
  12mg/m3,  13mg/m3,2020-02-04 13:50:50
  11mg/m3,  12mg/m3,2020-02-04 13:50:55
  10mg/m3,  11mg/m3,2020-02-04 13:51:00
  12mg/m3,  13mg/m3,2020-02-04 13:51:05
  11mg/m3,  12mg/m3,2020-02-04 13:51:10
  13mg/m3,  14mg/m3,2020-02-04 13:51:15
  15mg/m3,  16mg/m3,2020-02-04 13:51:20
  17mg/m3,  18mg/m3,2020-02-04 13:51:25
  16mg/m3,  17mg/m3,2020-02-04 13:51:30
  15mg/m3,  16mg/m3,2020-02-04 13:51:35
  14mg/m3,  15mg/m3,2020-02-04 13:51:40
  15mg/m3,  16mg/m3,2020-02-04 13:51:45
  12mg/m3,  13mg/m3,2020-02-04 13:51:50
  11mg/m3,  12mg/m3,2020-02-04 13:51:55
  13mg/m3,  14mg/m3,2020-02-04 13:52:00
  12mg/m3,  13mg/m3,2020-02-04 13:52:05
  13mg/m3,  14mg/m3,2020-02-04 13:52:10
  11mg/m3,  12mg/m3,2020-02-04 13:52:15
  11mg/m3,  12mg/m3,2020-02-04 13:52:20
  11mg/m3,  12mg/m3,2020-02-04 13:52:25
  10mg/m3,  12mg/m3,2020-02-04 13:52:30
  10mg/m3,  13mg/m3,2020-02-04 13:52:35
  10mg/m3,  12mg/m3,2020-02-04 13:52:40
  11mg/m3,  13mg/m3,2020-02-04 13:52:45
  10mg/m3,  13mg/m3,2020-02-04 13:52:50
  11mg/m3,  12mg/m3,2020-02-04 13:52:55
  11mg/m3,  12mg/m3,2020-02-04 13:53:00
  11mg/m3,  13mg/m3,2020-02-04 13:53:05
  10mg/m3,  12mg/m3,2020-02-04 13:53:10
  11mg/m3,  12mg/m3,2020-02-04 13:53:15
   9mg/m3,  11mg/m3,2020-02-04 13:53:20
  11mg/m3,  12mg/m3,2020-02-04 13:53:25
  10mg/m3,  11mg/m3,2020-02-04 13:53:30
   9mg/m3,  10mg/m3,2020-02-04 13:53:35
  11mg/m3,  12mg/m3,2020-02-04 13:53:40
  11mg/m3,  12mg/m3,2020-02-04 13:53:45
  12mg/m3,  13mg/m3,2020-02-04 13:53:50
  11mg/m3,  12mg/m3,2020-02-04 13:53:55
  11mg/m3,  13mg/m3,2020-02-04 13:54:00
  14mg/m3,  15mg/m3,2020-02-04 13:54:05
  13mg/m3,  14mg/m3,2020-02-04 13:54:10
  15mg/m3,  16mg/m3,2020-02-04 13:54:15
  15mg/m3,  16mg/m3,2020-02-04 13:54:20
  13mg/m3,  16mg/m3,2020-02-04 13:54:25
  13mg/m3,  15mg/m3,2020-02-04 13:54:30
  13mg/m3,  14mg/m3,2020-02-04 13:54:35
  13mg/m3,  14mg/m3,2020-02-04 13:54:40
  12mg/m3,  13mg/m3,2020-02-04 13:54:45
  11mg/m3,  12mg/m3,2020-02-04 13:54:50
  11mg/m3,  12mg/m3,2020-02-04 13:54:55
  10mg/m3,  11mg/m3,2020-02-04 13:55:00
   9mg/m3,  10mg/m3,2020-02-04 13:55:05
   9mg/m3,  11mg/m3,2020-02-04 13:55:10
   9mg/m3,  11mg/m3,2020-02-04 13:55:15
  10mg/m3,  13mg/m3,2020-02-04 13:55:20
   9mg/m3,  10mg/m3,2020-02-04 13:55:25
  11mg/m3,  12mg/m3,2020-02-04 13:55:30
  12mg/m3,  13mg/m3,2020-02-04 13:55:35
  12mg/m3,  13mg/m3,2020-02-04 13:55:40
  10mg/m3,  11mg/m3,2020-02-04 13:55:45
   8mg/m3,   9mg/m3,2020-02-04 13:55:50
   8mg/m3,   9mg/m3,2020-02-04 13:55:55
  12mg/m3,  14mg/m3,2020-02-04 13:56:00
  12mg/m3,  14mg/m3,2020-02-04 13:56:05
  11mg/m3,  12mg/m3,2020-02-04 13:56:10
  11mg/m3,  12mg/m3,2020-02-04 13:56:15
  12mg/m3,  13mg/m3,2020-02-04 13:56:20
  13mg/m3,  14mg/m3,2020-02-04 13:56:25
  12mg/m3,  15mg/m3,2020-02-04 13:56:30
  11mg/m3,  14mg/m3,2020-02-04 13:56:35
  10mg/m3,  11mg/m3,2020-02-04 13:56:40
  10mg/m3,  13mg/m3,2020-02-04 13:56:45
  11mg/m3,  14mg/m3,2020-02-04 13:56:50
  11mg/m3,  14mg/m3,2020-02-04 13:56:55
  12mg/m3,  14mg/m3,2020-02-04 13:57:00
  12mg/m3,  15mg/m3,2020-02-04 13:57:05
  11mg/m3,  13mg/m3,2020-02-04 13:57:10
  12mg/m3,  14mg/m3,2020-02-04 13:57:15
  13mg/m3,  15mg/m3,2020-02-04 13:57:20
  12mg/m3,  13mg/m3,2020-02-04 13:57:25
  11mg/m3,  13mg/m3,2020-02-04 13:57:30
  11mg/m3,  13mg/m3,2020-02-04 13:57:35
  13mg/m3,  15mg/m3,2020-02-04 13:57:40
  11mg/m3,  14mg/m3,2020-02-04 13:57:45
