PM2.5,PM10,Date&Time
  10mg/m3,  14mg/m3,2020-02-06 11:18:04
  11mg/m3,  14mg/m3,2020-02-06 11:18:09
  12mg/m3,  14mg/m3,2020-02-06 11:18:14
   9mg/m3,  12mg/m3,2020-02-06 11:18:19
  11mg/m3,  14mg/m3,2020-02-06 11:18:24
  10mg/m3,  11mg/m3,2020-02-06 11:18:29
  10mg/m3,  13mg/m3,2020-02-06 11:18:34
  10mg/m3,  12mg/m3,2020-02-06 11:18:39
  10mg/m3,  13mg/m3,2020-02-06 11:18:44
  10mg/m3,  13mg/m3,2020-02-06 11:18:49
  11mg/m3,  13mg/m3,2020-02-06 11:18:54
  12mg/m3,  13mg/m3,2020-02-06 11:18:59
  13mg/m3,  14mg/m3,2020-02-06 11:19:04
  14mg/m3,  15mg/m3,2020-02-06 11:19:09
  12mg/m3,  14mg/m3,2020-02-06 11:19:14
  14mg/m3,  15mg/m3,2020-02-06 11:19:19
  14mg/m3,  15mg/m3,2020-02-06 11:19:24
  15mg/m3,  16mg/m3,2020-02-06 11:19:29
  14mg/m3,  15mg/m3,2020-02-06 11:19:34
  12mg/m3,  13mg/m3,2020-02-06 11:19:39
  10mg/m3,  11mg/m3,2020-02-06 11:19:44
  10mg/m3,  11mg/m3,2020-02-06 11:19:49
   8mg/m3,  10mg/m3,2020-02-06 11:19:54
   8mg/m3,   9mg/m3,2020-02-06 11:19:59
   8mg/m3,   9mg/m3,2020-02-06 11:20:04
  10mg/m3,  11mg/m3,2020-02-06 11:20:09
  11mg/m3,  13mg/m3,2020-02-06 11:20:14
  10mg/m3,  12mg/m3,2020-02-06 11:20:19
  11mg/m3,  12mg/m3,2020-02-06 11:20:25
  11mg/m3,  12mg/m3,2020-02-06 11:20:30
  11mg/m3,  12mg/m3,2020-02-06 11:20:35
  11mg/m3,  12mg/m3,2020-02-06 11:20:40
  11mg/m3,  12mg/m3,2020-02-06 11:20:45
  11mg/m3,  12mg/m3,2020-02-06 11:20:50
  11mg/m3,  12mg/m3,2020-02-06 11:20:55
   9mg/m3,  10mg/m3,2020-02-06 11:21:00
   9mg/m3,  10mg/m3,2020-02-06 11:21:05
   9mg/m3,  11mg/m3,2020-02-06 11:21:10
   9mg/m3,  10mg/m3,2020-02-06 11:21:15
  11mg/m3,  12mg/m3,2020-02-06 11:21:20
  12mg/m3,  13mg/m3,2020-02-06 11:21:25
  11mg/m3,  12mg/m3,2020-02-06 11:21:30
  12mg/m3,  13mg/m3,2020-02-06 11:21:35
  12mg/m3,  13mg/m3,2020-02-06 11:21:40
  12mg/m3,  13mg/m3,2020-02-06 11:21:45
  11mg/m3,  13mg/m3,2020-02-06 11:21:50
  13mg/m3,  14mg/m3,2020-02-06 11:21:55
  11mg/m3,  13mg/m3,2020-02-06 11:22:00
  14mg/m3,  15mg/m3,2020-02-06 11:22:05
  13mg/m3,  14mg/m3,2020-02-06 11:22:10
  12mg/m3,  13mg/m3,2020-02-06 11:22:15
  12mg/m3,  13mg/m3,2020-02-06 11:22:20
  11mg/m3,  12mg/m3,2020-02-06 11:22:25
  10mg/m3,  11mg/m3,2020-02-06 11:22:30
   9mg/m3,  10mg/m3,2020-02-06 11:22:35
   8mg/m3,  10mg/m3,2020-02-06 11:22:40
   8mg/m3,  11mg/m3,2020-02-06 11:22:45
   9mg/m3,  10mg/m3,2020-02-06 11:22:50
   9mg/m3,  11mg/m3,2020-02-06 11:22:55
  10mg/m3,  11mg/m3,2020-02-06 11:23:00
   9mg/m3,  10mg/m3,2020-02-06 11:23:05
  11mg/m3,  12mg/m3,2020-02-06 11:23:10
  12mg/m3,  13mg/m3,2020-02-06 11:23:15
  12mg/m3,  14mg/m3,2020-02-06 11:23:20
  13mg/m3,  16mg/m3,2020-02-06 11:23:25
  14mg/m3,  17mg/m3,2020-02-06 11:23:30
  14mg/m3,  17mg/m3,2020-02-06 11:23:35
  13mg/m3,  15mg/m3,2020-02-06 11:23:40
  13mg/m3,  14mg/m3,2020-02-06 11:23:45
  12mg/m3,  13mg/m3,2020-02-06 11:23:50
  11mg/m3,  12mg/m3,2020-02-06 11:23:55
  11mg/m3,  12mg/m3,2020-02-06 11:24:00
  11mg/m3,  12mg/m3,2020-02-06 11:24:05
  11mg/m3,  12mg/m3,2020-02-06 11:24:10
  11mg/m3,  12mg/m3,2020-02-06 11:24:15
  11mg/m3,  12mg/m3,2020-02-06 11:24:20
  12mg/m3,  14mg/m3,2020-02-06 11:24:25
  13mg/m3,  16mg/m3,2020-02-06 11:24:30
  14mg/m3,  16mg/m3,2020-02-06 11:24:35
  14mg/m3,  16mg/m3,2020-02-06 11:24:40
  14mg/m3,  17mg/m3,2020-02-06 11:24:45
  12mg/m3,  15mg/m3,2020-02-06 11:24:50
  12mg/m3,  16mg/m3,2020-02-06 11:24:55
  12mg/m3,  16mg/m3,2020-02-06 11:25:00
  12mg/m3,  16mg/m3,2020-02-06 11:25:05
  11mg/m3,  14mg/m3,2020-02-06 11:25:10
  13mg/m3,  16mg/m3,2020-02-06 11:25:15
  13mg/m3,  14mg/m3,2020-02-06 11:25:20
  14mg/m3,  15mg/m3,2020-02-06 11:25:25
  14mg/m3,  15mg/m3,2020-02-06 11:25:30
  15mg/m3,  16mg/m3,2020-02-06 11:25:35
  13mg/m3,  14mg/m3,2020-02-06 11:25:40
  14mg/m3,  15mg/m3,2020-02-06 11:25:45
  12mg/m3,  14mg/m3,2020-02-06 11:25:50
  13mg/m3,  14mg/m3,2020-02-06 11:25:55
  13mg/m3,  14mg/m3,2020-02-06 11:26:00
  14mg/m3,  15mg/m3,2020-02-06 11:26:05
  14mg/m3,  15mg/m3,2020-02-06 11:26:10
  15mg/m3,  16mg/m3,2020-02-06 11:26:15
  14mg/m3,  15mg/m3,2020-02-06 11:26:20
  14mg/m3,  15mg/m3,2020-02-06 11:26:25
  14mg/m3,  15mg/m3,2020-02-06 11:26:30
  13mg/m3,  14mg/m3,2020-02-06 11:26:35
  13mg/m3,  14mg/m3,2020-02-06 11:26:40
  13mg/m3,  14mg/m3,2020-02-06 11:26:45
  14mg/m3,  15mg/m3,2020-02-06 11:26:50
  16mg/m3,  18mg/m3,2020-02-06 11:26:55
  16mg/m3,  18mg/m3,2020-02-06 11:27:00
  16mg/m3,  18mg/m3,2020-02-06 11:27:05
  16mg/m3,  17mg/m3,2020-02-06 11:27:10
  16mg/m3,  18mg/m3,2020-02-06 11:27:15
  14mg/m3,  15mg/m3,2020-02-06 11:27:20
  12mg/m3,  13mg/m3,2020-02-06 11:27:25
  13mg/m3,  14mg/m3,2020-02-06 11:27:30
  12mg/m3,  13mg/m3,2020-02-06 11:27:35
  11mg/m3,  12mg/m3,2020-02-06 11:27:40
  11mg/m3,  12mg/m3,2020-02-06 11:27:45
  11mg/m3,  12mg/m3,2020-02-06 11:27:50
  12mg/m3,  13mg/m3,2020-02-06 11:27:55
  13mg/m3,  14mg/m3,2020-02-06 11:28:00
  12mg/m3,  13mg/m3,2020-02-06 11:28:05
  12mg/m3,  14mg/m3,2020-02-06 11:28:10
  12mg/m3,  14mg/m3,2020-02-06 11:28:15
  12mg/m3,  14mg/m3,2020-02-06 11:28:20
  12mg/m3,  14mg/m3,2020-02-06 11:28:25
  10mg/m3,  13mg/m3,2020-02-06 11:28:30
  12mg/m3,  13mg/m3,2020-02-06 11:28:35
  12mg/m3,  13mg/m3,2020-02-06 11:28:40
  11mg/m3,  12mg/m3,2020-02-06 11:28:45
  13mg/m3,  14mg/m3,2020-02-06 11:28:50
  13mg/m3,  14mg/m3,2020-02-06 11:28:55
  14mg/m3,  15mg/m3,2020-02-06 11:29:00
  14mg/m3,  15mg/m3,2020-02-06 11:29:05
  13mg/m3,  14mg/m3,2020-02-06 11:29:10
  13mg/m3,  14mg/m3,2020-02-06 11:29:15
  13mg/m3,  14mg/m3,2020-02-06 11:29:20
  12mg/m3,  13mg/m3,2020-02-06 11:29:25
  12mg/m3,  13mg/m3,2020-02-06 11:29:30
  13mg/m3,  14mg/m3,2020-02-06 11:29:35
  13mg/m3,  14mg/m3,2020-02-06 11:29:40
  13mg/m3,  14mg/m3,2020-02-06 11:29:45
  14mg/m3,  16mg/m3,2020-02-06 11:29:50
  14mg/m3,  15mg/m3,2020-02-06 11:29:55
  11mg/m3,  13mg/m3,2020-02-06 11:30:00
  12mg/m3,  13mg/m3,2020-02-06 11:30:05
  14mg/m3,  15mg/m3,2020-02-06 11:30:10
  13mg/m3,  14mg/m3,2020-02-06 11:30:15
  13mg/m3,  14mg/m3,2020-02-06 11:30:20
  14mg/m3,  15mg/m3,2020-02-06 11:30:25
  15mg/m3,  16mg/m3,2020-02-06 11:30:30
  12mg/m3,  14mg/m3,2020-02-06 11:30:35
  13mg/m3,  16mg/m3,2020-02-06 11:30:40
  12mg/m3,  16mg/m3,2020-02-06 11:30:45
  13mg/m3,  17mg/m3,2020-02-06 11:30:50
  12mg/m3,  14mg/m3,2020-02-06 11:30:55
  12mg/m3,  15mg/m3,2020-02-06 11:31:00
  13mg/m3,  15mg/m3,2020-02-06 11:31:05
  14mg/m3,  15mg/m3,2020-02-06 11:31:10
  14mg/m3,  15mg/m3,2020-02-06 11:31:15
  13mg/m3,  16mg/m3,2020-02-06 11:31:20
  14mg/m3,  17mg/m3,2020-02-06 11:31:25
  15mg/m3,  16mg/m3,2020-02-06 11:31:30
  14mg/m3,  15mg/m3,2020-02-06 11:31:35
  15mg/m3,  16mg/m3,2020-02-06 11:31:40
  13mg/m3,  15mg/m3,2020-02-06 11:31:45
  12mg/m3,  13mg/m3,2020-02-06 11:31:50
  11mg/m3,  12mg/m3,2020-02-06 11:31:55
  13mg/m3,  14mg/m3,2020-02-06 11:32:00
  11mg/m3,  13mg/m3,2020-02-06 11:32:05
  11mg/m3,  13mg/m3,2020-02-06 11:32:10
  11mg/m3,  15mg/m3,2020-02-06 11:32:15
  12mg/m3,  16mg/m3,2020-02-06 11:32:20
  11mg/m3,  13mg/m3,2020-02-06 11:32:25
  12mg/m3,  13mg/m3,2020-02-06 11:32:30
  13mg/m3,  14mg/m3,2020-02-06 11:32:35
  14mg/m3,  15mg/m3,2020-02-06 11:32:40
  14mg/m3,  15mg/m3,2020-02-06 11:32:45
  14mg/m3,  15mg/m3,2020-02-06 11:32:50
  12mg/m3,  17mg/m3,2020-02-06 11:32:55
  12mg/m3,  17mg/m3,2020-02-06 11:33:00
  11mg/m3,  17mg/m3,2020-02-06 11:33:05
  12mg/m3,  18mg/m3,2020-02-06 11:33:10
  12mg/m3,  21mg/m3,2020-02-06 11:33:15
  13mg/m3,  18mg/m3,2020-02-06 11:33:20
  12mg/m3,  16mg/m3,2020-02-06 11:33:25
  11mg/m3,  14mg/m3,2020-02-06 11:33:30
  11mg/m3,  13mg/m3,2020-02-06 11:33:35
  11mg/m3,  12mg/m3,2020-02-06 11:33:40
  11mg/m3,  12mg/m3,2020-02-06 11:33:45
  11mg/m3,  12mg/m3,2020-02-06 11:33:50
  12mg/m3,  13mg/m3,2020-02-06 11:33:55
  12mg/m3,  13mg/m3,2020-02-06 11:34:00
  13mg/m3,  14mg/m3,2020-02-06 11:34:05
  12mg/m3,  13mg/m3,2020-02-06 11:34:10
  11mg/m3,  13mg/m3,2020-02-06 11:34:15
  12mg/m3,  14mg/m3,2020-02-06 11:34:20
  10mg/m3,  11mg/m3,2020-02-06 11:34:25
  11mg/m3,  12mg/m3,2020-02-06 11:34:30
  11mg/m3,  12mg/m3,2020-02-06 11:34:35
  11mg/m3,  13mg/m3,2020-02-06 11:34:40
  13mg/m3,  17mg/m3,2020-02-06 11:34:45
  15mg/m3,  19mg/m3,2020-02-06 11:34:50
  16mg/m3,  17mg/m3,2020-02-06 11:34:55
  15mg/m3,  16mg/m3,2020-02-06 11:35:00
  14mg/m3,  15mg/m3,2020-02-06 11:35:05
  12mg/m3,  13mg/m3,2020-02-06 11:35:10
  13mg/m3,  14mg/m3,2020-02-06 11:35:15
  11mg/m3,  12mg/m3,2020-02-06 11:35:20
  16mg/m3,  17mg/m3,2020-02-06 11:35:25
  16mg/m3,  17mg/m3,2020-02-06 11:35:30
  14mg/m3,  15mg/m3,2020-02-06 11:35:35
  15mg/m3,  16mg/m3,2020-02-06 11:35:40
  15mg/m3,  16mg/m3,2020-02-06 11:35:46
  11mg/m3,  12mg/m3,2020-02-06 11:35:51
   9mg/m3,  10mg/m3,2020-02-06 11:35:56
   8mg/m3,  11mg/m3,2020-02-06 11:36:01
   8mg/m3,  12mg/m3,2020-02-06 11:36:06
   9mg/m3,  11mg/m3,2020-02-06 11:36:11
  10mg/m3,  13mg/m3,2020-02-06 11:36:16
  12mg/m3,  16mg/m3,2020-02-06 11:36:21
  12mg/m3,  13mg/m3,2020-02-06 11:36:26
  16mg/m3,  19mg/m3,2020-02-06 11:36:31
  15mg/m3,  18mg/m3,2020-02-06 11:36:36
  17mg/m3,  20mg/m3,2020-02-06 11:36:41
  16mg/m3,  17mg/m3,2020-02-06 11:36:46
  15mg/m3,  17mg/m3,2020-02-06 11:36:51
  13mg/m3,  14mg/m3,2020-02-06 11:36:56
  13mg/m3,  14mg/m3,2020-02-06 11:37:01
  13mg/m3,  14mg/m3,2020-02-06 11:37:06
  15mg/m3,  17mg/m3,2020-02-06 11:37:11
  15mg/m3,  17mg/m3,2020-02-06 11:37:16
  14mg/m3,  17mg/m3,2020-02-06 11:37:21
  13mg/m3,  16mg/m3,2020-02-06 11:37:26
  13mg/m3,  15mg/m3,2020-02-06 11:37:31
  13mg/m3,  15mg/m3,2020-02-06 11:37:36
  13mg/m3,  16mg/m3,2020-02-06 11:37:41
  13mg/m3,  16mg/m3,2020-02-06 11:37:46
  13mg/m3,  16mg/m3,2020-02-06 11:37:51
  12mg/m3,  14mg/m3,2020-02-06 11:37:56
  12mg/m3,  15mg/m3,2020-02-06 11:38:01
  13mg/m3,  14mg/m3,2020-02-06 11:38:06
  12mg/m3,  13mg/m3,2020-02-06 11:38:11
  15mg/m3,  17mg/m3,2020-02-06 11:38:16
  17mg/m3,  21mg/m3,2020-02-06 11:38:21
  16mg/m3,  17mg/m3,2020-02-06 11:38:26
  15mg/m3,  16mg/m3,2020-02-06 11:38:31
  13mg/m3,  16mg/m3,2020-02-06 11:38:36
  12mg/m3,  15mg/m3,2020-02-06 11:38:41
  12mg/m3,  17mg/m3,2020-02-06 11:38:46
  11mg/m3,  15mg/m3,2020-02-06 11:38:51
  10mg/m3,  15mg/m3,2020-02-06 11:38:56
  11mg/m3,  17mg/m3,2020-02-06 11:39:01
  11mg/m3,  13mg/m3,2020-02-06 11:39:06
  11mg/m3,  14mg/m3,2020-02-06 11:39:11
  12mg/m3,  15mg/m3,2020-02-06 11:39:16
  12mg/m3,  15mg/m3,2020-02-06 11:39:21
  12mg/m3,  14mg/m3,2020-02-06 11:39:26
  12mg/m3,  14mg/m3,2020-02-06 11:39:31
  10mg/m3,  11mg/m3,2020-02-06 11:39:36
  10mg/m3,  11mg/m3,2020-02-06 11:39:41
  11mg/m3,  12mg/m3,2020-02-06 11:39:46
  10mg/m3,  11mg/m3,2020-02-06 11:39:50
  10mg/m3,  11mg/m3,2020-02-06 11:39:55
   8mg/m3,   9mg/m3,2020-02-06 11:40:00
   9mg/m3,  10mg/m3,2020-02-06 11:40:05
   7mg/m3,   8mg/m3,2020-02-06 11:40:10
   8mg/m3,   9mg/m3,2020-02-06 11:40:15
   9mg/m3,  10mg/m3,2020-02-06 11:40:20
  10mg/m3,  11mg/m3,2020-02-06 11:40:25
  10mg/m3,  11mg/m3,2020-02-06 11:40:30
  10mg/m3,  11mg/m3,2020-02-06 11:40:35
  12mg/m3,  14mg/m3,2020-02-06 11:40:40
   9mg/m3,  11mg/m3,2020-02-06 11:40:45
  10mg/m3,  12mg/m3,2020-02-06 11:40:50
  10mg/m3,  13mg/m3,2020-02-06 11:40:55
  11mg/m3,  14mg/m3,2020-02-06 11:41:00
   9mg/m3,  10mg/m3,2020-02-06 11:41:05
   9mg/m3,  10mg/m3,2020-02-06 11:41:10
  10mg/m3,  11mg/m3,2020-02-06 11:41:15
  11mg/m3,  13mg/m3,2020-02-06 11:41:20
  10mg/m3,  12mg/m3,2020-02-06 11:41:26
  11mg/m3,  14mg/m3,2020-02-06 11:41:31
  11mg/m3,  14mg/m3,2020-02-06 11:41:36
  10mg/m3,  13mg/m3,2020-02-06 11:41:41
  11mg/m3,  14mg/m3,2020-02-06 11:41:46
  10mg/m3,  12mg/m3,2020-02-06 11:41:51
  10mg/m3,  11mg/m3,2020-02-06 11:41:56
   9mg/m3,  11mg/m3,2020-02-06 11:42:01
   9mg/m3,  10mg/m3,2020-02-06 11:42:06
   9mg/m3,  10mg/m3,2020-02-06 11:42:11
  10mg/m3,  13mg/m3,2020-02-06 11:42:16
   9mg/m3,  11mg/m3,2020-02-06 11:42:21
  10mg/m3,  11mg/m3,2020-02-06 11:42:26
  11mg/m3,  12mg/m3,2020-02-06 11:42:31
  11mg/m3,  12mg/m3,2020-02-06 11:42:36
  12mg/m3,  13mg/m3,2020-02-06 11:42:41
  12mg/m3,  13mg/m3,2020-02-06 11:42:46
  12mg/m3,  13mg/m3,2020-02-06 11:42:51
  11mg/m3,  12mg/m3,2020-02-06 11:42:56
  11mg/m3,  12mg/m3,2020-02-06 11:43:01
  11mg/m3,  14mg/m3,2020-02-06 11:43:06
  11mg/m3,  18mg/m3,2020-02-06 11:43:11
  11mg/m3,  17mg/m3,2020-02-06 11:43:16
  11mg/m3,  18mg/m3,2020-02-06 11:43:21
  12mg/m3,  18mg/m3,2020-02-06 11:43:26
  10mg/m3,  14mg/m3,2020-02-06 11:43:31
  11mg/m3,  12mg/m3,2020-02-06 11:43:36
  12mg/m3,  13mg/m3,2020-02-06 11:43:41
  12mg/m3,  13mg/m3,2020-02-06 11:43:46
  11mg/m3,  12mg/m3,2020-02-06 11:43:51
  11mg/m3,  12mg/m3,2020-02-06 11:43:56
  10mg/m3,  13mg/m3,2020-02-06 11:44:01
  10mg/m3,  14mg/m3,2020-02-06 11:44:06
  10mg/m3,  14mg/m3,2020-02-06 11:44:11
  10mg/m3,  14mg/m3,2020-02-06 11:44:16
   9mg/m3,  15mg/m3,2020-02-06 11:44:21
  11mg/m3,  16mg/m3,2020-02-06 11:44:26
  11mg/m3,  15mg/m3,2020-02-06 11:44:31
  12mg/m3,  16mg/m3,2020-02-06 11:44:36
  11mg/m3,  15mg/m3,2020-02-06 11:44:41
  12mg/m3,  13mg/m3,2020-02-06 11:44:46
  12mg/m3,  13mg/m3,2020-02-06 11:44:51
  13mg/m3,  14mg/m3,2020-02-06 11:44:56
  13mg/m3,  14mg/m3,2020-02-06 11:45:01
  13mg/m3,  15mg/m3,2020-02-06 11:45:06
  12mg/m3,  14mg/m3,2020-02-06 11:45:11
  12mg/m3,  14mg/m3,2020-02-06 11:45:16
  12mg/m3,  14mg/m3,2020-02-06 11:45:21
  10mg/m3,  11mg/m3,2020-02-06 11:45:26
  10mg/m3,  11mg/m3,2020-02-06 11:45:31
  11mg/m3,  13mg/m3,2020-02-06 11:45:36
  11mg/m3,  12mg/m3,2020-02-06 11:45:41
   9mg/m3,  11mg/m3,2020-02-06 11:45:46
  10mg/m3,  12mg/m3,2020-02-06 11:45:51
  10mg/m3,  11mg/m3,2020-02-06 11:45:56
  10mg/m3,  11mg/m3,2020-02-06 11:46:01
   9mg/m3,  10mg/m3,2020-02-06 11:46:06
  10mg/m3,  11mg/m3,2020-02-06 11:46:11
  10mg/m3,  11mg/m3,2020-02-06 11:46:16
  10mg/m3,  11mg/m3,2020-02-06 11:46:21
  10mg/m3,  11mg/m3,2020-02-06 11:46:26
  10mg/m3,  11mg/m3,2020-02-06 11:46:31
  11mg/m3,  12mg/m3,2020-02-06 11:46:36
  12mg/m3,  13mg/m3,2020-02-06 11:46:41
  11mg/m3,  12mg/m3,2020-02-06 11:46:46
  12mg/m3,  13mg/m3,2020-02-06 11:46:51
  13mg/m3,  14mg/m3,2020-02-06 11:46:56
  12mg/m3,  13mg/m3,2020-02-06 11:47:01
  11mg/m3,  13mg/m3,2020-02-06 11:47:06
  12mg/m3,  13mg/m3,2020-02-06 11:47:11
  12mg/m3,  13mg/m3,2020-02-06 11:47:16
  12mg/m3,  13mg/m3,2020-02-06 11:47:21
  11mg/m3,  12mg/m3,2020-02-06 11:47:26
  12mg/m3,  13mg/m3,2020-02-06 11:47:31
  12mg/m3,  13mg/m3,2020-02-06 11:47:36
  13mg/m3,  14mg/m3,2020-02-06 11:47:41
  12mg/m3,  13mg/m3,2020-02-06 11:47:46
  11mg/m3,  12mg/m3,2020-02-06 11:47:51
  10mg/m3,  12mg/m3,2020-02-06 11:47:56
   9mg/m3,  11mg/m3,2020-02-06 11:48:01
   9mg/m3,  11mg/m3,2020-02-06 11:48:06
   8mg/m3,   9mg/m3,2020-02-06 11:48:11
   9mg/m3,  10mg/m3,2020-02-06 11:48:16
  10mg/m3,  11mg/m3,2020-02-06 11:48:21
  10mg/m3,  11mg/m3,2020-02-06 11:48:26
   9mg/m3,  10mg/m3,2020-02-06 11:48:31
  10mg/m3,  11mg/m3,2020-02-06 11:48:36
  11mg/m3,  12mg/m3,2020-02-06 11:48:41
  10mg/m3,  11mg/m3,2020-02-06 11:48:46
   8mg/m3,   9mg/m3,2020-02-06 11:48:51
   8mg/m3,   9mg/m3,2020-02-06 11:48:56
  10mg/m3,  11mg/m3,2020-02-06 11:49:01
  10mg/m3,  11mg/m3,2020-02-06 11:49:06
  10mg/m3,  11mg/m3,2020-02-06 11:49:11
  10mg/m3,  11mg/m3,2020-02-06 11:49:16
  10mg/m3,  11mg/m3,2020-02-06 11:49:21
  11mg/m3,  12mg/m3,2020-02-06 11:49:26
  11mg/m3,  12mg/m3,2020-02-06 11:49:31
  11mg/m3,  12mg/m3,2020-02-06 11:49:36
  10mg/m3,  12mg/m3,2020-02-06 11:49:41
  12mg/m3,  14mg/m3,2020-02-06 11:49:46
  13mg/m3,  16mg/m3,2020-02-06 11:49:51
  12mg/m3,  15mg/m3,2020-02-06 11:49:56
  13mg/m3,  17mg/m3,2020-02-06 11:50:01
  14mg/m3,  18mg/m3,2020-02-06 11:50:06
  13mg/m3,  16mg/m3,2020-02-06 11:50:11
  12mg/m3,  14mg/m3,2020-02-06 11:50:16
  12mg/m3,  14mg/m3,2020-02-06 11:50:21
  12mg/m3,  14mg/m3,2020-02-06 11:50:26
  11mg/m3,  12mg/m3,2020-02-06 11:50:31
  10mg/m3,  12mg/m3,2020-02-06 11:50:36
  10mg/m3,  12mg/m3,2020-02-06 11:50:41
  12mg/m3,  14mg/m3,2020-02-06 11:50:46
  11mg/m3,  13mg/m3,2020-02-06 11:50:51
  11mg/m3,  12mg/m3,2020-02-06 11:50:56
  12mg/m3,  13mg/m3,2020-02-06 11:51:01
  12mg/m3,  13mg/m3,2020-02-06 11:51:06
  10mg/m3,  11mg/m3,2020-02-06 11:51:11
  10mg/m3,  11mg/m3,2020-02-06 11:51:16
  12mg/m3,  13mg/m3,2020-02-06 11:51:21
  11mg/m3,  12mg/m3,2020-02-06 11:51:26
  11mg/m3,  12mg/m3,2020-02-06 11:51:31
  12mg/m3,  13mg/m3,2020-02-06 11:51:36
  13mg/m3,  14mg/m3,2020-02-06 11:51:41
  12mg/m3,  13mg/m3,2020-02-06 11:51:46
  12mg/m3,  13mg/m3,2020-02-06 11:51:51
  12mg/m3,  15mg/m3,2020-02-06 11:51:56
  12mg/m3,  15mg/m3,2020-02-06 11:52:01
  11mg/m3,  16mg/m3,2020-02-06 11:52:06
  10mg/m3,  15mg/m3,2020-02-06 11:52:11
  11mg/m3,  16mg/m3,2020-02-06 11:52:16
  11mg/m3,  14mg/m3,2020-02-06 11:52:21
  11mg/m3,  13mg/m3,2020-02-06 11:52:26
  10mg/m3,  13mg/m3,2020-02-06 11:52:31
  10mg/m3,  13mg/m3,2020-02-06 11:52:36
   9mg/m3,  12mg/m3,2020-02-06 11:52:41
   9mg/m3,  14mg/m3,2020-02-06 11:52:46
  10mg/m3,  15mg/m3,2020-02-06 11:52:51
  11mg/m3,  15mg/m3,2020-02-06 11:52:56
  12mg/m3,  15mg/m3,2020-02-06 11:53:01
  12mg/m3,  14mg/m3,2020-02-06 11:53:06
  11mg/m3,  12mg/m3,2020-02-06 11:53:11
  10mg/m3,  12mg/m3,2020-02-06 11:53:16
  11mg/m3,  12mg/m3,2020-02-06 11:53:21
  12mg/m3,  14mg/m3,2020-02-06 11:53:26
  11mg/m3,  13mg/m3,2020-02-06 11:53:31
  12mg/m3,  14mg/m3,2020-02-06 11:53:36
  12mg/m3,  13mg/m3,2020-02-06 11:53:41
  14mg/m3,  15mg/m3,2020-02-06 11:53:46
  13mg/m3,  14mg/m3,2020-02-06 11:53:51
  14mg/m3,  15mg/m3,2020-02-06 11:53:56
  14mg/m3,  15mg/m3,2020-02-06 11:54:01
  13mg/m3,  15mg/m3,2020-02-06 11:54:06
  14mg/m3,  16mg/m3,2020-02-06 11:54:11
  13mg/m3,  14mg/m3,2020-02-06 11:54:16
  13mg/m3,  16mg/m3,2020-02-06 11:54:21
  15mg/m3,  17mg/m3,2020-02-06 11:54:26
  17mg/m3,  18mg/m3,2020-02-06 11:54:31
  15mg/m3,  20mg/m3,2020-02-06 11:54:36
  13mg/m3,  17mg/m3,2020-02-06 11:54:41
  14mg/m3,  16mg/m3,2020-02-06 11:54:46
  13mg/m3,  16mg/m3,2020-02-06 11:54:51
  11mg/m3,  17mg/m3,2020-02-06 11:54:56
  13mg/m3,  16mg/m3,2020-02-06 11:55:01
  12mg/m3,  16mg/m3,2020-02-06 11:55:06
  15mg/m3,  19mg/m3,2020-02-06 11:55:11
  14mg/m3,  15mg/m3,2020-02-06 11:55:16
  14mg/m3,  16mg/m3,2020-02-06 11:55:21
  17mg/m3,  20mg/m3,2020-02-06 11:55:26
  17mg/m3,  19mg/m3,2020-02-06 11:55:31
  13mg/m3,  14mg/m3,2020-02-06 11:55:36
  14mg/m3,  16mg/m3,2020-02-06 11:55:41
  14mg/m3,  15mg/m3,2020-02-06 11:55:46
  14mg/m3,  16mg/m3,2020-02-06 11:55:51
  12mg/m3,  15mg/m3,2020-02-06 11:55:56
  13mg/m3,  15mg/m3,2020-02-06 11:56:01
  12mg/m3,  13mg/m3,2020-02-06 11:56:06
  13mg/m3,  14mg/m3,2020-02-06 11:56:11
  10mg/m3,  11mg/m3,2020-02-06 11:56:16
  10mg/m3,  11mg/m3,2020-02-06 11:56:21
   9mg/m3,  10mg/m3,2020-02-06 11:56:26
  11mg/m3,  12mg/m3,2020-02-06 11:56:31
  10mg/m3,  11mg/m3,2020-02-06 11:56:36
  12mg/m3,  13mg/m3,2020-02-06 11:56:41
  12mg/m3,  14mg/m3,2020-02-06 11:56:46
  13mg/m3,  16mg/m3,2020-02-06 11:56:51
  13mg/m3,  15mg/m3,2020-02-06 11:56:56
  12mg/m3,  15mg/m3,2020-02-06 11:57:01
  12mg/m3,  14mg/m3,2020-02-06 11:57:06
  10mg/m3,  12mg/m3,2020-02-06 11:57:11
  10mg/m3,  12mg/m3,2020-02-06 11:57:16
   9mg/m3,  11mg/m3,2020-02-06 11:57:21
   9mg/m3,  12mg/m3,2020-02-06 11:57:26
   9mg/m3,  11mg/m3,2020-02-06 11:57:31
  10mg/m3,  11mg/m3,2020-02-06 11:57:36
   9mg/m3,  10mg/m3,2020-02-06 11:57:41
  10mg/m3,  11mg/m3,2020-02-06 11:57:46
  10mg/m3,  11mg/m3,2020-02-06 11:57:51
  11mg/m3,  12mg/m3,2020-02-06 11:57:56
  10mg/m3,  11mg/m3,2020-02-06 11:58:01
  11mg/m3,  12mg/m3,2020-02-06 11:58:06
  11mg/m3,  12mg/m3,2020-02-06 11:58:11
