PM2.5,PM10,Date&Time
  27mg/m3,  34mg/m3,2023-05-24 06:03:11
  27mg/m3,  30mg/m3,2023-05-24 06:03:42
  27mg/m3,  29mg/m3,2023-05-24 06:04:13
  22mg/m3,  27mg/m3,2023-05-24 06:04:44
  29mg/m3,  30mg/m3,2023-05-24 06:05:15
  26mg/m3,  33mg/m3,2023-05-24 06:05:46
  30mg/m3,  36mg/m3,2023-05-24 06:06:17
  25mg/m3,  28mg/m3,2023-05-24 06:06:48
  26mg/m3,  28mg/m3,2023-05-24 06:07:19
  29mg/m3,  36mg/m3,2023-05-24 06:07:50
  28mg/m3,  37mg/m3,2023-05-24 06:08:21
  29mg/m3,  32mg/m3,2023-05-24 06:08:52
  29mg/m3,  35mg/m3,2023-05-24 06:09:23
  29mg/m3,  36mg/m3,2023-05-24 06:09:54
  25mg/m3,  26mg/m3,2023-05-24 06:10:25
  27mg/m3,  28mg/m3,2023-05-24 06:10:56
  29mg/m3,  32mg/m3,2023-05-24 06:11:27
  27mg/m3,  38mg/m3,2023-05-24 06:11:58
  22mg/m3,  24mg/m3,2023-05-24 06:12:29
  26mg/m3,  30mg/m3,2023-05-24 06:13:00
  27mg/m3,  31mg/m3,2023-05-24 06:13:31
  27mg/m3,  28mg/m3,2023-05-24 06:14:02
  27mg/m3,  31mg/m3,2023-05-24 06:14:33
  25mg/m3,  29mg/m3,2023-05-24 06:15:04
  29mg/m3,  33mg/m3,2023-05-24 06:15:35
  30mg/m3,  33mg/m3,2023-05-24 06:16:06
  26mg/m3,  32mg/m3,2023-05-24 06:16:37
  29mg/m3,  35mg/m3,2023-05-24 06:17:08
  27mg/m3,  29mg/m3,2023-05-24 06:17:39
  27mg/m3,  32mg/m3,2023-05-24 06:18:10
  29mg/m3,  31mg/m3,2023-05-24 06:18:42
  22mg/m3,  25mg/m3,2023-05-24 06:19:13
  26mg/m3,  32mg/m3,2023-05-24 06:19:44
  31mg/m3,  38mg/m3,2023-05-24 06:20:15
  26mg/m3,  27mg/m3,2023-05-24 06:20:46
  27mg/m3,  31mg/m3,2023-05-24 06:21:17
  26mg/m3,  29mg/m3,2023-05-24 06:21:48
  25mg/m3,  30mg/m3,2023-05-24 06:22:19
  27mg/m3,  32mg/m3,2023-05-24 06:22:50
  29mg/m3,  32mg/m3,2023-05-24 06:23:21
  25mg/m3,  28mg/m3,2023-05-24 06:23:52
  24mg/m3,  30mg/m3,2023-05-24 06:24:23
  28mg/m3,  31mg/m3,2023-05-24 06:24:54
  24mg/m3,  30mg/m3,2023-05-24 06:25:25
  25mg/m3,  29mg/m3,2023-05-24 06:25:56
  26mg/m3,  30mg/m3,2023-05-24 06:26:27
  30mg/m3,  31mg/m3,2023-05-24 06:26:58
  22mg/m3,  25mg/m3,2023-05-24 06:27:29
  25mg/m3,  32mg/m3,2023-05-24 06:28:00
  23mg/m3,  27mg/m3,2023-05-24 06:28:31
  27mg/m3,  32mg/m3,2023-05-24 06:29:02
  31mg/m3,  37mg/m3,2023-05-24 06:29:33
  27mg/m3,  33mg/m3,2023-05-24 06:30:04
  27mg/m3,  31mg/m3,2023-05-24 06:30:35
  26mg/m3,  28mg/m3,2023-05-24 06:31:06
  28mg/m3,  32mg/m3,2023-05-24 06:31:37
  24mg/m3,  25mg/m3,2023-05-24 06:32:08
  28mg/m3,  30mg/m3,2023-05-24 06:32:39
  27mg/m3,  29mg/m3,2023-05-24 06:33:10
  29mg/m3,  30mg/m3,2023-05-24 06:33:41
  27mg/m3,  30mg/m3,2023-05-24 06:34:12
  24mg/m3,  26mg/m3,2023-05-24 06:34:43
  29mg/m3,  31mg/m3,2023-05-24 06:35:14
  26mg/m3,  27mg/m3,2023-05-24 06:35:45
  30mg/m3,  34mg/m3,2023-05-24 06:36:16
  28mg/m3,  38mg/m3,2023-05-24 06:36:47
  27mg/m3,  28mg/m3,2023-05-24 06:37:18
  29mg/m3,  31mg/m3,2023-05-24 06:37:49
  25mg/m3,  29mg/m3,2023-05-24 06:38:20
  27mg/m3,  31mg/m3,2023-05-24 06:38:51
  27mg/m3,  28mg/m3,2023-05-24 06:39:22
  26mg/m3,  29mg/m3,2023-05-24 06:39:53
  29mg/m3,  34mg/m3,2023-05-24 06:40:24
  26mg/m3,  29mg/m3,2023-05-24 06:40:55
  24mg/m3,  27mg/m3,2023-05-24 06:41:26
  28mg/m3,  33mg/m3,2023-05-24 06:41:57
  31mg/m3,  36mg/m3,2023-05-24 06:42:28
  32mg/m3,  35mg/m3,2023-05-24 06:42:59
  29mg/m3,  31mg/m3,2023-05-24 06:43:31
  24mg/m3,  27mg/m3,2023-05-24 06:44:02
  26mg/m3,  30mg/m3,2023-05-24 06:44:33
  26mg/m3,  30mg/m3,2023-05-24 06:45:04
  30mg/m3,  32mg/m3,2023-05-24 06:45:35
  22mg/m3,  25mg/m3,2023-05-24 06:46:06
  25mg/m3,  27mg/m3,2023-05-24 06:46:37
  27mg/m3,  32mg/m3,2023-05-24 06:47:08
  31mg/m3,  35mg/m3,2023-05-24 06:47:39
  25mg/m3,  29mg/m3,2023-05-24 06:48:10
  26mg/m3,  30mg/m3,2023-05-24 06:48:41
  26mg/m3,  28mg/m3,2023-05-24 06:49:12
  30mg/m3,  36mg/m3,2023-05-24 06:49:43
  25mg/m3,  28mg/m3,2023-05-24 06:50:14
  28mg/m3,  31mg/m3,2023-05-24 06:50:45
  30mg/m3,  34mg/m3,2023-05-24 06:51:16
  26mg/m3,  28mg/m3,2023-05-24 06:51:47
  30mg/m3,  34mg/m3,2023-05-24 06:52:18
  25mg/m3,  26mg/m3,2023-05-24 06:52:49
  30mg/m3,  31mg/m3,2023-05-24 06:53:20
  30mg/m3,  33mg/m3,2023-05-24 06:53:51
  30mg/m3,  33mg/m3,2023-05-24 06:54:22
  29mg/m3,  32mg/m3,2023-05-24 06:54:53
  25mg/m3,  27mg/m3,2023-05-24 06:55:24
  29mg/m3,  34mg/m3,2023-05-24 06:55:55
  28mg/m3,  33mg/m3,2023-05-24 06:56:26
  26mg/m3,  36mg/m3,2023-05-24 06:56:57
  30mg/m3,  33mg/m3,2023-05-24 06:57:28
  29mg/m3,  36mg/m3,2023-05-24 06:57:59
  24mg/m3,  27mg/m3,2023-05-24 06:58:30
  32mg/m3,  42mg/m3,2023-05-24 06:59:01
  32mg/m3,  41mg/m3,2023-05-24 06:59:32
  30mg/m3,  35mg/m3,2023-05-24 07:00:03
  28mg/m3,  33mg/m3,2023-05-24 07:00:34
  31mg/m3,  38mg/m3,2023-05-24 07:01:05
  32mg/m3,  40mg/m3,2023-05-24 07:01:36
  27mg/m3,  28mg/m3,2023-05-24 07:02:07
  30mg/m3,  35mg/m3,2023-05-24 07:02:38
  28mg/m3,  30mg/m3,2023-05-24 07:03:09
  29mg/m3,  36mg/m3,2023-05-24 07:03:40
  30mg/m3,  33mg/m3,2023-05-24 07:04:11
  31mg/m3,  36mg/m3,2023-05-24 07:04:42
  27mg/m3,  29mg/m3,2023-05-24 07:05:13
  29mg/m3,  33mg/m3,2023-05-24 07:05:44
  32mg/m3,  39mg/m3,2023-05-24 07:06:15
  31mg/m3,  33mg/m3,2023-05-24 07:06:46
  28mg/m3,  31mg/m3,2023-05-24 07:07:17
  25mg/m3,  28mg/m3,2023-05-24 07:07:48
  25mg/m3,  29mg/m3,2023-05-24 07:08:19
  28mg/m3,  30mg/m3,2023-05-24 07:08:50
  30mg/m3,  36mg/m3,2023-05-24 07:09:21
  31mg/m3,  34mg/m3,2023-05-24 07:09:52
  25mg/m3,  26mg/m3,2023-05-24 07:10:23
  30mg/m3,  33mg/m3,2023-05-24 07:10:54
  27mg/m3,  31mg/m3,2023-05-24 07:11:25
  30mg/m3,  33mg/m3,2023-05-24 07:11:56
  33mg/m3,  37mg/m3,2023-05-24 07:12:27
  30mg/m3,  32mg/m3,2023-05-24 07:12:58
  29mg/m3,  38mg/m3,2023-05-24 07:13:29
  32mg/m3,  41mg/m3,2023-05-24 07:14:00
  42mg/m3,  60mg/m3,2023-05-24 07:14:31
  32mg/m3,  44mg/m3,2023-05-24 07:15:02
  29mg/m3,  32mg/m3,2023-05-24 07:15:33
  30mg/m3,  33mg/m3,2023-05-24 07:16:04
  30mg/m3,  35mg/m3,2023-05-24 07:16:35
  30mg/m3,  34mg/m3,2023-05-24 07:17:06
  31mg/m3,  37mg/m3,2023-05-24 07:17:37
  29mg/m3,  33mg/m3,2023-05-24 07:18:08
  27mg/m3,  32mg/m3,2023-05-24 07:18:39
  29mg/m3,  39mg/m3,2023-05-24 07:19:10
  30mg/m3,  35mg/m3,2023-05-24 07:19:41
  30mg/m3,  32mg/m3,2023-05-24 07:20:12
  29mg/m3,  32mg/m3,2023-05-24 07:20:43
  26mg/m3,  27mg/m3,2023-05-24 07:21:14
  29mg/m3,  30mg/m3,2023-05-24 07:21:45
  29mg/m3,  32mg/m3,2023-05-24 07:22:16
  30mg/m3,  36mg/m3,2023-05-24 07:22:47
  32mg/m3,  37mg/m3,2023-05-24 07:23:18
  30mg/m3,  37mg/m3,2023-05-24 07:23:49
  25mg/m3,  30mg/m3,2023-05-24 07:24:20
  28mg/m3,  32mg/m3,2023-05-24 07:24:51
  28mg/m3,  34mg/m3,2023-05-24 07:25:22
  26mg/m3,  28mg/m3,2023-05-24 07:25:53
  30mg/m3,  33mg/m3,2023-05-24 07:26:24
  30mg/m3,  37mg/m3,2023-05-24 07:26:55
  32mg/m3,  38mg/m3,2023-05-24 07:27:26
  31mg/m3,  36mg/m3,2023-05-24 07:27:57
  27mg/m3,  33mg/m3,2023-05-24 07:28:28
  31mg/m3,  34mg/m3,2023-05-24 07:28:59
  31mg/m3,  36mg/m3,2023-05-24 07:29:30
  30mg/m3,  34mg/m3,2023-05-24 07:30:01
  29mg/m3,  31mg/m3,2023-05-24 07:30:32
  30mg/m3,  33mg/m3,2023-05-24 07:31:03
  32mg/m3,  39mg/m3,2023-05-24 07:31:34
  31mg/m3,  35mg/m3,2023-05-24 07:32:05
  31mg/m3,  41mg/m3,2023-05-24 07:32:36
  29mg/m3,  31mg/m3,2023-05-24 07:33:07
  29mg/m3,  32mg/m3,2023-05-24 07:33:38
  30mg/m3,  31mg/m3,2023-05-24 07:34:09
  28mg/m3,  34mg/m3,2023-05-24 07:34:40
  29mg/m3,  32mg/m3,2023-05-24 07:35:11
  27mg/m3,  31mg/m3,2023-05-24 07:35:42
  31mg/m3,  36mg/m3,2023-05-24 07:36:13
  27mg/m3,  28mg/m3,2023-05-24 07:36:44
  30mg/m3,  35mg/m3,2023-05-24 07:37:15
  30mg/m3,  32mg/m3,2023-05-24 07:37:46
  29mg/m3,  35mg/m3,2023-05-24 07:38:17
  28mg/m3,  33mg/m3,2023-05-24 07:38:48
  29mg/m3,  31mg/m3,2023-05-24 07:39:19
  31mg/m3,  35mg/m3,2023-05-24 07:39:50
  32mg/m3,  36mg/m3,2023-05-24 07:40:21
  27mg/m3,  30mg/m3,2023-05-24 07:40:52
  27mg/m3,  31mg/m3,2023-05-24 07:41:23
  30mg/m3,  39mg/m3,2023-05-24 07:41:54
  22mg/m3,  25mg/m3,2023-05-24 07:42:25
  30mg/m3,  33mg/m3,2023-05-24 07:42:56
  30mg/m3,  35mg/m3,2023-05-24 07:43:27
  27mg/m3,  33mg/m3,2023-05-24 07:43:58
  28mg/m3,  32mg/m3,2023-05-24 07:44:29
  27mg/m3,  30mg/m3,2023-05-24 07:45:00
  26mg/m3,  37mg/m3,2023-05-24 07:45:31
  26mg/m3,  29mg/m3,2023-05-24 07:46:02
  25mg/m3,  27mg/m3,2023-05-24 07:46:33
  30mg/m3,  34mg/m3,2023-05-24 07:47:04
  26mg/m3,  30mg/m3,2023-05-24 07:47:35
  25mg/m3,  31mg/m3,2023-05-24 07:48:06
  27mg/m3,  31mg/m3,2023-05-24 07:48:37
  24mg/m3,  29mg/m3,2023-05-24 07:49:08
  28mg/m3,  31mg/m3,2023-05-24 07:49:39
  25mg/m3,  29mg/m3,2023-05-24 07:50:10
  27mg/m3,  31mg/m3,2023-05-24 07:50:41
  26mg/m3,  30mg/m3,2023-05-24 07:51:12
  27mg/m3,  34mg/m3,2023-05-24 07:51:43
  23mg/m3,  24mg/m3,2023-05-24 07:52:14
  30mg/m3,  34mg/m3,2023-05-24 07:52:45
  30mg/m3,  36mg/m3,2023-05-24 07:53:16
  32mg/m3,  37mg/m3,2023-05-24 07:53:47
  31mg/m3,  35mg/m3,2023-05-24 07:54:18
  30mg/m3,  31mg/m3,2023-05-24 07:54:49
  30mg/m3,  36mg/m3,2023-05-24 07:55:20
  26mg/m3,  31mg/m3,2023-05-24 07:55:51
  30mg/m3,  32mg/m3,2023-05-24 07:56:22
  31mg/m3,  42mg/m3,2023-05-24 07:56:53
  32mg/m3,  37mg/m3,2023-05-24 07:57:24
  29mg/m3,  31mg/m3,2023-05-24 07:57:55
  29mg/m3,  32mg/m3,2023-05-24 07:58:26
  24mg/m3,  25mg/m3,2023-05-24 07:58:57
  32mg/m3,  38mg/m3,2023-05-24 07:59:28
  23mg/m3,  28mg/m3,2023-05-24 07:59:59
  25mg/m3,  30mg/m3,2023-05-24 08:00:30
  26mg/m3,  29mg/m3,2023-05-24 08:01:01
  25mg/m3,  27mg/m3,2023-05-24 08:01:32
  26mg/m3,  28mg/m3,2023-05-24 08:02:03
  27mg/m3,  28mg/m3,2023-05-24 08:02:34
  22mg/m3,  24mg/m3,2023-05-24 08:03:05
  28mg/m3,  32mg/m3,2023-05-24 08:03:36
  21mg/m3,  25mg/m3,2023-05-24 08:04:07
  25mg/m3,  26mg/m3,2023-05-24 08:04:38
  28mg/m3,  29mg/m3,2023-05-24 08:05:09
